"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify removed applications no longer have access to the database.","25038","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Fri Jan 24 01:55:52 UTC 2025","passed","Fri Jan 24 01:56:17 UTC 2025","","test_charm_relations","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Fri Jan 24 01:49:07 UTC 2025","skipped","Fri Jan 24 01:49:07 UTC 2025","","test_ha","",""
"Verifies that the charm goes into blocked status when s3 config options are incorrect.","79773","test_blocked_incorrect_conf","tests.integration.backup_tests","Fri Jan 24 01:38:33 UTC 2025","passed","Fri Jan 24 01:39:53 UTC 2025","","test_backups","",""
"Tests writing data to mongos gets propagated to shards.","37881","test_sharding","tests.integration.sharding_tests","Fri Jan 24 01:57:41 UTC 2025","passed","Fri Jan 24 01:58:18 UTC 2025","","test_sharding","",""
"Verifies that the preflight check can run successfully.","123125","test_preflight_check","tests.integration.upgrade","Fri Jan 24 01:45:12 UTC 2025","passed","Fri Jan 24 01:47:16 UTC 2025","","test_upgrade","",""
"Tests the integration of cluster components works without error.","315514","test_cluster_active","tests.integration.sharding_tests","Fri Jan 24 01:51:41 UTC 2025","passed","Fri Jan 24 01:56:57 UTC 2025","","test_sharding","",""
"Build and deploy one unit of MongoDB.","346891","test_build_and_deploy","tests.integration.backup_tests","Fri Jan 24 01:32:07 UTC 2025","passed","Fri Jan 24 01:37:54 UTC 2025","","test_backups","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","4466","test_reset_and_get_password_secret_same_as_cli","tests.integration","Fri Jan 24 01:38:50 UTC 2025","passed","Fri Jan 24 01:38:54 UTC 2025","","test_charm","",""
"Test that two different application connect to the database with different credentials.","125710","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Fri Jan 24 01:52:13 UTC 2025","passed","Fri Jan 24 01:54:18 UTC 2025","","test_charm_relations","",""
"Verifies connecting a shard to a mongos router fails.","4171","test_shard_mongos_relation","tests.integration.sharding_tests","Fri Jan 24 01:39:49 UTC 2025","passed","Fri Jan 24 01:39:54 UTC 2025","","test_sharding_relations","",""
"","232654","test_full_cluster_crash","tests.integration.ha_tests","Fri Jan 24 02:19:50 UTC 2025","passed","Fri Jan 24 02:23:42 UTC 2025","","test_ha","",""
"Verifies that using a replica as a config-server fails.","25528","test_replication_shard_relation","tests.integration.sharding_tests","Fri Jan 24 01:39:00 UTC 2025","passed","Fri Jan 24 01:39:25 UTC 2025","","test_sharding_relations","",""
"","11174","test_create_and_list_backups","tests.integration.backup_tests","Fri Jan 24 01:46:27 UTC 2025","passed","Fri Jan 24 01:46:38 UTC 2025","","test_backups","",""
