"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","835230","test_multi_backup","tests.integration.backup_tests","Mon Feb 03 01:41:55 UTC 2025","passed","Mon Feb 03 01:55:50 UTC 2025","","test_backups","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","149630","test_rotate_tls_key","tests.integration.tls_tests","Mon Feb 03 01:44:42 UTC 2025","passed","Mon Feb 03 01:47:12 UTC 2025","","test_tls","",""
"","3117","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Mon Feb 03 01:42:04 UTC 2025","passed","Mon Feb 03 01:42:07 UTC 2025","","test_sharding_backups","",""
"Tests that right after deployment that the primary unit is the leader.","1082","test_leader_is_primary_on_deployment","tests.integration","Mon Feb 03 01:36:20 UTC 2025","passed","Mon Feb 03 01:36:21 UTC 2025","","test_charm","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","148936","test_set_tls_key","tests.integration.tls_tests","Mon Feb 03 01:47:12 UTC 2025","passed","Mon Feb 03 01:49:41 UTC 2025","","test_tls","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Mon Feb 03 03:09:56 UTC 2025","skipped","Mon Feb 03 03:09:56 UTC 2025","","test_ha","",""
"","1028346","test_restore_new_cluster[GCP]","tests.integration.backup_tests","Mon Feb 03 02:15:20 UTC 2025","passed","Mon Feb 03 02:32:29 UTC 2025","","test_backups","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Mon Feb 03 01:51:54 UTC 2025","skipped","Mon Feb 03 01:51:54 UTC 2025","","test_ha","",""
"Tests that each cluster component can rotate TLS certs.","460828","test_rotate_tls","tests.integration.sharding_tests","Mon Feb 03 01:46:59 UTC 2025","passed","Mon Feb 03 01:54:40 UTC 2025","","test_sharding_tls","",""
"","81635","test_restart_db_process","tests.integration.ha_tests","Mon Feb 03 02:21:37 UTC 2025","passed","Mon Feb 03 02:22:59 UTC 2025","","test_ha","",""
"","226062","test_network_cut","tests.integration.ha_tests","Mon Feb 03 02:31:00 UTC 2025","passed","Mon Feb 03 02:34:46 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","625017","test_build_and_deploy","tests.integration.ha_tests","Mon Feb 03 01:35:44 UTC 2025","passed","Mon Feb 03 01:46:09 UTC 2025","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","23","test_unit_is_running_as_replica_set[0]","tests.integration","Mon Feb 03 01:36:20 UTC 2025","passed","Mon Feb 03 01:36:20 UTC 2025","","test_charm","",""
"Verifies that the charm goes into blocked status when s3 config options are incorrect.","19596","test_blocked_incorrect_conf","tests.integration.backup_tests","Mon Feb 03 01:40:05 UTC 2025","passed","Mon Feb 03 01:40:25 UTC 2025","","test_backups","",""
"Verifies that using a replica as a config-server fails.","25975","test_replication_shard_relation","tests.integration.sharding_tests","Mon Feb 03 01:43:45 UTC 2025","passed","Mon Feb 03 01:44:11 UTC 2025","","test_sharding_relations","",""
"Verify that a config-server and shard can safely rollback without losing writes.","410527","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Mon Feb 03 01:56:28 UTC 2025","passed","Mon Feb 03 02:03:18 UTC 2025","","test_sharding_rollback","",""
"Tests that there is exactly one primary in the deployed units.","1049","test_exactly_one_primary","tests.integration","Mon Feb 03 01:36:21 UTC 2025","passed","Mon Feb 03 01:36:22 UTC 2025","","test_charm","",""
"","231398","test_full_cluster_crash","tests.integration.ha_tests","Mon Feb 03 02:23:02 UTC 2025","passed","Mon Feb 03 02:26:53 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","461701","test_build_and_deploy","tests.integration.upgrade","Mon Feb 03 01:32:32 UTC 2025","passed","Mon Feb 03 01:40:13 UTC 2025","","test_upgrade","",""
"Tests that action set-password outputs resets the password on app data and mongod.","11327","test_set_password_action","tests.integration","Mon Feb 03 01:36:31 UTC 2025","passed","Mon Feb 03 01:36:43 UTC 2025","","test_charm","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","77338","test_ready_correct_conf","tests.integration.backup_tests","Mon Feb 03 01:40:25 UTC 2025","passed","Mon Feb 03 01:41:42 UTC 2025","","test_backups","",""
"","711690","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Mon Feb 03 02:03:04 UTC 2025","passed","Mon Feb 03 02:14:56 UTC 2025","","test_backups","",""
"Verify unique clusters do not share DBs.","916810","test_unique_cluster_dbs","tests.integration.ha_tests","Mon Feb 03 01:59:20 UTC 2025","passed","Mon Feb 03 02:14:37 UTC 2025","","test_ha","",""
"Verifies that using a replica as a shard fails.","3763","test_replication_config_server_relation","tests.integration.sharding_tests","Mon Feb 03 01:43:41 UTC 2025","passed","Mon Feb 03 01:43:45 UTC 2025","","test_sharding_relations","",""
"Tests that mongodb is running as a replica set for the application unit.","22","test_unit_is_running_as_replica_set[1]","tests.integration","Mon Feb 03 01:36:20 UTC 2025","passed","Mon Feb 03 01:36:20 UTC 2025","","test_charm","",""
"Tests that sharded cluster can successfully create and list backups.","10248","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Mon Feb 03 01:41:54 UTC 2025","passed","Mon Feb 03 01:42:04 UTC 2025","","test_sharding_backups","",""
"Verify that endpoint still function correctly after a network cut.","391634","test_endpoints_network_cut","tests.integration.metrics_tests","Mon Feb 03 01:39:49 UTC 2025","passed","Mon Feb 03 01:46:20 UTC 2025","","test_metrics","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","40284","test_blocked_incorrect_creds","tests.integration.backup_tests","Mon Feb 03 01:39:25 UTC 2025","passed","Mon Feb 03 01:40:05 UTC 2025","","test_backups","",""
"Build and deploy a sharded cluster.","454010","test_build_and_deploy","tests.integration.sharding_tests","Mon Feb 03 01:32:20 UTC 2025","passed","Mon Feb 03 01:39:54 UTC 2025","","test_sharding_tls","",""
"Tests that mongodb is running as a replica set for the application unit.","23","test_unit_is_running_as_replica_set[2]","tests.integration","Mon Feb 03 01:36:20 UTC 2025","passed","Mon Feb 03 01:36:20 UTC 2025","","test_charm","",""
"Verify that sharding components cannot use the DB relation.","29925","test_cannot_use_db_relation","tests.integration.sharding_tests","Mon Feb 03 01:43:11 UTC 2025","passed","Mon Feb 03 01:43:41 UTC 2025","","test_sharding_relations","",""
"","0","test_tls_inconsistent_rels","tests.integration.sharding_tests","Mon Feb 03 02:02:40 UTC 2025","skipped","Mon Feb 03 02:02:40 UTC 2025","","test_sharding_tls","",""
"Check consistency, ie write to primary, read data from secondaries.","6362","test_replication_across_members","tests.integration.ha_tests","Mon Feb 03 01:59:11 UTC 2025","passed","Mon Feb 03 01:59:17 UTC 2025","","test_ha","",""
"Tests the immediate integration of cluster components works without error.","1800364","test_immediate_relate","tests.integration.sharding_tests","Mon Feb 03 01:34:12 UTC 2025","broken","Mon Feb 03 02:04:12 UTC 2025","","test_sharding_race_conds","",""
"Tests that the cluster can be integrated with TLS.","425372","test_built_cluster_with_tls","tests.integration.sharding_tests","Mon Feb 03 01:39:54 UTC 2025","passed","Mon Feb 03 01:46:59 UTC 2025","","test_sharding_tls","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","4677","test_monitor_user","tests.integration","Mon Feb 03 01:36:43 UTC 2025","passed","Mon Feb 03 01:36:47 UTC 2025","","test_charm","",""
"Verifies that the preflight check can run successfully.","180088","test_preflight_check_failure","tests.integration.upgrade","Mon Feb 03 01:48:59 UTC 2025","passed","Mon Feb 03 01:51:59 UTC 2025","","test_upgrade","",""
"Verifies that the app metadata changes with db relation joined and departed events.","276739","test_app_relation_metadata_change","tests.integration.relation_tests.new_relations","Mon Feb 03 01:36:44 UTC 2025","passed","Mon Feb 03 01:41:21 UTC 2025","","test_charm_relations","",""
"Verifies that the upgrade can run successfully.","398058","test_upgrade","tests.integration.upgrade","Mon Feb 03 01:40:14 UTC 2025","passed","Mon Feb 03 01:46:52 UTC 2025","","test_upgrade","",""
"Verifies that when the cluster is formed a the user is removed.","0","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Mon Feb 03 01:59:21 UTC 2025","skipped","Mon Feb 03 01:59:21 UTC 2025","","test_mongos","",""
"Verifies connecting a shard to a mongos router fails.","3837","test_shard_mongos_relation","tests.integration.sharding_tests","Mon Feb 03 01:44:35 UTC 2025","passed","Mon Feb 03 01:44:39 UTC 2025","","test_sharding_relations","",""
"Build and deploy a sharded cluster.","536398","test_build_and_deploy","tests.integration.sharding_tests","Mon Feb 03 01:33:51 UTC 2025","passed","Mon Feb 03 01:42:47 UTC 2025","","test_sharding_relations","",""
"Test that an application can request additional databases using the same interface.","26237","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Mon Feb 03 01:43:41 UTC 2025","passed","Mon Feb 03 01:44:07 UTC 2025","","test_charm_relations","",""
"Build and deploy a sharded cluster.","123632","test_build_and_deploy","tests.integration.sharding_tests","Mon Feb 03 01:32:08 UTC 2025","passed","Mon Feb 03 01:34:12 UTC 2025","","test_sharding_race_conds","",""
"Verify newly added and newly removed members properly replica data.

    Verify newly members have replicated data and newly removed members are gone without data.
    ","319083","test_replication_member_scaling","tests.integration.ha_tests","Mon Feb 03 02:14:40 UTC 2025","passed","Mon Feb 03 02:19:59 UTC 2025","","test_ha","",""
"Test basic functionality of database relation interface.","150919","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Mon Feb 03 01:34:13 UTC 2025","passed","Mon Feb 03 01:36:44 UTC 2025","","test_charm_relations","",""
"Tests that removing a shard application safely drains data.

    It is preferred that users remove-relations instead of removing shard applications. But we do
    support removing shard applications in a safe way.
    ","556961","test_unconventual_shard_removal","tests.integration.sharding_tests","Mon Feb 03 02:03:33 UTC 2025","passed","Mon Feb 03 02:12:50 UTC 2025","","test_sharding","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","1255312","test_migrate_restore_backup","tests.integration.sharding_tests","Mon Feb 03 01:55:38 UTC 2025","passed","Mon Feb 03 02:16:33 UTC 2025","","test_sharding_backups","",""
"Build and deploy a sharded cluster.","485527","test_build_and_deploy","tests.integration.sharding_tests","Mon Feb 03 01:32:19 UTC 2025","passed","Mon Feb 03 01:40:25 UTC 2025","","test_sharding","",""
"Verifies that the dependencies in the charm version are accurate.","1112","test_consistency_between_workload_and_metadata","tests.integration","Mon Feb 03 01:36:03 UTC 2025","passed","Mon Feb 03 01:36:04 UTC 2025","","test_charm","",""
"Verify that the config-server can safely rollback without losing writes.","578934","test_rollback_on_config_server","tests.integration.upgrade","Mon Feb 03 01:46:40 UTC 2025","passed","Mon Feb 03 01:56:19 UTC 2025","","test_sharding_rollback","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","43296","test_update_backup_password","tests.integration.backup_tests","Mon Feb 03 02:32:31 UTC 2025","passed","Mon Feb 03 02:33:14 UTC 2025","","test_backups","",""
"","46873","test_kill_db_process","tests.integration.ha_tests","Mon Feb 03 02:20:03 UTC 2025","passed","Mon Feb 03 02:20:50 UTC 2025","","test_ha","",""
"Tests safe removal of a shard that is not primary.","370505","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Mon Feb 03 01:57:23 UTC 2025","passed","Mon Feb 03 02:03:33 UTC 2025","","test_sharding","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","9222","test_get_primary_action","tests.integration","Mon Feb 03 01:36:22 UTC 2025","passed","Mon Feb 03 01:36:31 UTC 2025","","test_charm","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","381418","test_add_units","tests.integration.ha_tests","Mon Feb 03 01:51:55 UTC 2025","passed","Mon Feb 03 01:58:16 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","250580","test_build_and_deploy","tests.integration","Mon Feb 03 01:31:53 UTC 2025","passed","Mon Feb 03 01:36:03 UTC 2025","","test_charm","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","489556","test_restore_backup","tests.integration.sharding_tests","Mon Feb 03 01:47:03 UTC 2025","passed","Mon Feb 03 01:55:13 UTC 2025","","test_sharding_backups","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","585617","test_shard_removal","tests.integration.sharding_tests","Mon Feb 03 01:47:37 UTC 2025","passed","Mon Feb 03 01:57:23 UTC 2025","","test_sharding","",""
"Tests that sharded cluster can successfully create and list backups.","272356","test_rotate_backup_password","tests.integration.sharding_tests","Mon Feb 03 01:42:07 UTC 2025","passed","Mon Feb 03 01:46:40 UTC 2025","","test_sharding_backups","",""
"","36425","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Mon Feb 03 01:43:04 UTC 2025","passed","Mon Feb 03 01:43:41 UTC 2025","","test_charm_relations","",""
"Test that an application can connect to different clusters of the same database.","26920","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relation_tests.new_relations","Mon Feb 03 01:42:37 UTC 2025","passed","Mon Feb 03 01:43:04 UTC 2025","","test_charm_relations","",""
"Test that the password can't be set to an empty string.","4183","test_empty_password","tests.integration","Mon Feb 03 01:37:00 UTC 2025","passed","Mon Feb 03 01:37:04 UTC 2025","","test_charm","",""
"Tests that sharded cluster can be configured for s3 configurations.","273667","test_set_credentials_in_cluster","tests.integration.sharding_tests","Mon Feb 03 01:37:20 UTC 2025","passed","Mon Feb 03 01:41:54 UTC 2025","","test_sharding_backups","",""
"Tests that the cluster can be integrated with TLS.","415220","test_tls_then_build_cluster","tests.integration.sharding_tests","Mon Feb 03 01:55:45 UTC 2025","broken","Mon Feb 03 02:02:40 UTC 2025","","test_sharding_tls","",""
"Verifies integrating a shard to s3-integrator fails.","6401","test_shard_s3_relation","tests.integration.sharding_tests","Mon Feb 03 01:44:39 UTC 2025","passed","Mon Feb 03 01:44:45 UTC 2025","","test_sharding_relations","",""
"Build and deploy a sharded cluster.","313127","test_build_and_deploy","tests.integration.sharding_tests","Mon Feb 03 01:32:07 UTC 2025","passed","Mon Feb 03 01:37:20 UTC 2025","","test_sharding_backups","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","341417","test_storage_re_use","tests.integration.ha_tests","Mon Feb 03 01:46:10 UTC 2025","passed","Mon Feb 03 01:51:51 UTC 2025","","test_ha","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","87505","test_disable_tls","tests.integration.tls_tests","Mon Feb 03 01:49:41 UTC 2025","passed","Mon Feb 03 01:51:08 UTC 2025","","test_tls","",""
