"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that the cluster can disable TLS.","58373","test_disable_cluster_with_tls","tests.integration.sharding_tests","Sun Feb 09 01:53:44 UTC 2025","passed","Sun Feb 09 01:54:42 UTC 2025","","test_sharding_tls","",""
"Build and deploy a sharded cluster.","399651","test_build_and_deploy","tests.integration.sharding_tests","Sun Feb 09 01:31:47 UTC 2025","passed","Sun Feb 09 01:38:26 UTC 2025","","test_sharding_tls","",""
"Build and deploy one unit of MongoDB.","279852","test_build_and_deploy","tests.integration","Sun Feb 09 01:31:55 UTC 2025","passed","Sun Feb 09 01:36:35 UTC 2025","","test_charm","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","228734","test_add_units","tests.integration.ha_tests","Sun Feb 09 01:39:53 UTC 2025","passed","Sun Feb 09 01:43:42 UTC 2025","","test_ha","",""
"Verify each unit has TLS enabled after relating to the TLS application.","143769","test_enable_tls","tests.integration.tls_tests","Sun Feb 09 01:37:45 UTC 2025","passed","Sun Feb 09 01:40:09 UTC 2025","","test_tls","",""
"","41468","test_freeze_db_process","tests.integration.ha_tests","Sun Feb 09 01:52:41 UTC 2025","passed","Sun Feb 09 01:53:23 UTC 2025","","test_ha","",""
"Verifies connecting a replica to a mongos router fails.","23875","test_replication_mongos_relation","tests.integration.sharding_tests","Sun Feb 09 01:38:25 UTC 2025","passed","Sun Feb 09 01:38:49 UTC 2025","","test_sharding_relations","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","40881","test_update_backup_password","tests.integration.backup_tests","Sun Feb 09 02:23:37 UTC 2025","passed","Sun Feb 09 02:24:18 UTC 2025","","test_backups","",""
"Verifies that the application and unit are active.","15517","test_status","tests.integration","Sun Feb 09 01:36:36 UTC 2025","passed","Sun Feb 09 01:36:51 UTC 2025","","test_charm","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","1268160","test_migrate_restore_backup","tests.integration.sharding_tests","Sun Feb 09 01:55:28 UTC 2025","passed","Sun Feb 09 02:16:36 UTC 2025","","test_sharding_backups","",""
"Test superuser actions (ie creating a new user and creating a new database).","584","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Sun Feb 09 01:40:34 UTC 2025","passed","Sun Feb 09 01:40:34 UTC 2025","","test_charm_relations","",""
"Test basic functionality of database relation interface.","118595","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Sun Feb 09 01:33:55 UTC 2025","passed","Sun Feb 09 01:35:54 UTC 2025","","test_charm_relations","",""
"","833998","test_tls_inconsistent_rels","tests.integration.sharding_tests","Sun Feb 09 02:06:47 UTC 2025","passed","Sun Feb 09 02:20:41 UTC 2025","","test_sharding_tls","",""
"Tests that sharded cluster can successfully create and list backups.","274829","test_rotate_backup_password","tests.integration.sharding_tests","Sun Feb 09 01:41:37 UTC 2025","passed","Sun Feb 09 01:46:12 UTC 2025","","test_sharding_backups","",""
"Test that an application can connect to different clusters of the same database.","27265","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relation_tests.new_relations","Sun Feb 09 01:42:01 UTC 2025","passed","Sun Feb 09 01:42:28 UTC 2025","","test_charm_relations","",""
"Tests that the cluster can be integrated with TLS.","724694","test_tls_then_build_cluster","tests.integration.sharding_tests","Sun Feb 09 01:54:42 UTC 2025","passed","Sun Feb 09 02:06:47 UTC 2025","","test_sharding_tls","",""
"Verifies that the preflight check can run successfully.","162670","test_preflight_check_failure","tests.integration.upgrade","Sun Feb 09 01:44:26 UTC 2025","passed","Sun Feb 09 01:47:08 UTC 2025","","test_upgrade","",""
"Tests that there is exactly one primary in the deployed units.","1048","test_exactly_one_primary","tests.integration","Sun Feb 09 01:36:52 UTC 2025","passed","Sun Feb 09 01:36:53 UTC 2025","","test_charm","",""
"Verifies that when the cluster is formed a new user is created.","83583","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Sun Feb 09 01:35:36 UTC 2025","passed","Sun Feb 09 01:37:00 UTC 2025","","test_mongos","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","76688","test_ready_correct_conf","tests.integration.backup_tests","Sun Feb 09 01:38:34 UTC 2025","passed","Sun Feb 09 01:39:51 UTC 2025","","test_backups","",""
"Verify that the config-server can safely rollback without losing writes.","585876","test_rollback_on_config_server","tests.integration.upgrade","Sun Feb 09 01:49:05 UTC 2025","passed","Sun Feb 09 01:58:51 UTC 2025","","test_sharding_rollback","",""
"Verifies that the app metadata changes with db relation joined and departed events.","279660","test_app_relation_metadata_change","tests.integration.relation_tests.new_relations","Sun Feb 09 01:35:54 UTC 2025","passed","Sun Feb 09 01:40:34 UTC 2025","","test_charm_relations","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","667959","test_multi_backup","tests.integration.backup_tests","Sun Feb 09 01:40:03 UTC 2025","passed","Sun Feb 09 01:51:11 UTC 2025","","test_backups","",""
"","47643","test_kill_db_process","tests.integration.ha_tests","Sun Feb 09 01:51:50 UTC 2025","passed","Sun Feb 09 01:52:38 UTC 2025","","test_ha","",""
"Verify that endpoints still function correctly after the monitor user password changes.","22823","test_endpoints_new_password","tests.integration.metrics_tests","Sun Feb 09 01:45:57 UTC 2025","passed","Sun Feb 09 01:46:20 UTC 2025","","test_metrics","",""
"Tests that there is exactly one replica set primary unit reported by juju.","64452","test_exactly_one_primary_reported_by_juju","tests.integration","Sun Feb 09 01:48:40 UTC 2025","passed","Sun Feb 09 01:49:44 UTC 2025","","test_charm","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","348787","test_build_and_deploy","tests.integration.tls_tests","Sun Feb 09 01:31:56 UTC 2025","passed","Sun Feb 09 01:37:45 UTC 2025","","test_tls","",""
"Verify that a shard can only be related to one config server.","20370","test_only_one_config_server_relation","tests.integration.sharding_tests","Sun Feb 09 01:37:06 UTC 2025","passed","Sun Feb 09 01:37:27 UTC 2025","","test_sharding_relations","",""
"Tests that mongodb is running as a replica set for the application unit.","21","test_unit_is_running_as_replica_set[2]","tests.integration","Sun Feb 09 01:36:51 UTC 2025","passed","Sun Feb 09 01:36:51 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","482662","test_build_and_deploy","tests.integration.sharding_tests","Sun Feb 09 01:32:15 UTC 2025","passed","Sun Feb 09 01:40:17 UTC 2025","","test_sharding","",""
"Verifies that the dependencies in the charm version are accurate.","1118","test_consistency_between_workload_and_metadata","tests.integration","Sun Feb 09 01:36:35 UTC 2025","passed","Sun Feb 09 01:36:36 UTC 2025","","test_charm","",""
"Sanity check that endpoints are running.","4009","test_endpoints","tests.integration.metrics_tests","Sun Feb 09 01:45:53 UTC 2025","passed","Sun Feb 09 01:45:57 UTC 2025","","test_metrics","",""
"Tests the immediate integration of cluster components works without error.","386155","test_immediate_relate","tests.integration.sharding_tests","Sun Feb 09 01:33:53 UTC 2025","passed","Sun Feb 09 01:40:19 UTC 2025","","test_sharding_race_conds","",""
"Tests that the cluster can safely set the operator password.","31087","test_set_operator_password","tests.integration.sharding_tests","Sun Feb 09 01:46:31 UTC 2025","passed","Sun Feb 09 01:47:02 UTC 2025","","test_sharding","",""
"Verify unique clusters do not share DBs.","223809","test_unique_cluster_dbs","tests.integration.ha_tests","Sun Feb 09 01:44:39 UTC 2025","passed","Sun Feb 09 01:48:23 UTC 2025","","test_ha","",""
"Verifies that using a replica as a shard fails.","3682","test_replication_config_server_relation","tests.integration.sharding_tests","Sun Feb 09 01:37:56 UTC 2025","passed","Sun Feb 09 01:37:59 UTC 2025","","test_sharding_relations","",""
"","3156","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Sun Feb 09 01:41:34 UTC 2025","passed","Sun Feb 09 01:41:37 UTC 2025","","test_sharding_backups","",""
"Build and deploy a sharded cluster.","219479","test_build_and_deploy","tests.integration.sharding_tests","Sun Feb 09 01:31:56 UTC 2025","passed","Sun Feb 09 01:35:36 UTC 2025","","test_mongos","",""
"","233496","test_full_cluster_crash","tests.integration.ha_tests","Sun Feb 09 01:54:49 UTC 2025","passed","Sun Feb 09 01:58:43 UTC 2025","","test_ha","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","148102","test_set_tls_key","tests.integration.tls_tests","Sun Feb 09 01:42:41 UTC 2025","passed","Sun Feb 09 01:45:09 UTC 2025","","test_tls","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","133379","test_shard_removal","tests.integration.sharding_tests","Sun Feb 09 01:47:36 UTC 2025","passed","Sun Feb 09 01:49:50 UTC 2025","","test_sharding","",""
