"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10161","test_create_and_list_backups","tests.integration.backup_tests","Wed Oct 30 02:33:17 UTC 2024","passed","Wed Oct 30 02:33:27 UTC 2024","","test_backups","",""
"Tests that the cluster can safely set the operator password.","30231","test_set_operator_password","tests.integration.sharding_tests","Wed Oct 30 02:48:27 UTC 2024","passed","Wed Oct 30 02:48:58 UTC 2024","","test_sharding","",""
"Verify that the config-server can safely rollback without losing writes.","593691","test_rollback_on_config_server","tests.integration.upgrade","Wed Oct 30 02:49:07 UTC 2024","passed","Wed Oct 30 02:59:01 UTC 2024","","test_sharding_rollback","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","859604","test_multi_backup","tests.integration.backup_tests","Wed Oct 30 02:33:28 UTC 2024","passed","Wed Oct 30 02:47:48 UTC 2024","","test_backups","",""
"Tests that right after deployment that the primary unit is the leader.","1072","test_leader_is_primary_on_deployment","tests.integration","Wed Oct 30 02:38:58 UTC 2024","passed","Wed Oct 30 02:38:59 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","214730","test_build_and_deploy","tests.integration.sharding_tests","Wed Oct 30 02:35:46 UTC 2024","broken","Wed Oct 30 02:39:21 UTC 2024","","test_sharding_tls","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","1452675","test_migrate_restore_backup","tests.integration.sharding_tests","Wed Oct 30 02:57:44 UTC 2024","passed","Wed Oct 30 03:21:57 UTC 2024","","test_sharding_backups","",""
"","1046896","test_restore_new_cluster[GCP]","tests.integration.backup_tests","Wed Oct 30 03:04:50 UTC 2024","passed","Wed Oct 30 03:22:17 UTC 2024","","test_backups","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","8158","test_get_primary_action","tests.integration","Wed Oct 30 02:39:00 UTC 2024","passed","Wed Oct 30 02:39:08 UTC 2024","","test_charm","",""
"Tests that mongodb is running as a replica set for the application unit.","17","test_unit_is_running_as_replica_set[2]","tests.integration","Wed Oct 30 02:38:58 UTC 2024","passed","Wed Oct 30 02:38:58 UTC 2024","","test_charm","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","79467","test_pre_upgrade_check_failure","tests.integration.upgrade","Wed Oct 30 03:09:51 UTC 2024","passed","Wed Oct 30 03:11:10 UTC 2024","","test_sharding_upgrade","",""
"Build and deploy a sharded cluster.","201848","test_build_and_deploy","tests.integration.sharding_tests","Wed Oct 30 02:33:54 UTC 2024","passed","Wed Oct 30 02:37:16 UTC 2024","","test_sharding_race_conds","",""
"Verifies that when the cluster is formed a new user is created.","116953","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Wed Oct 30 02:39:29 UTC 2024","passed","Wed Oct 30 02:41:26 UTC 2024","","test_mongos","",""
"Build deploy, and integrate, a sharded cluster.","853794","test_build_and_deploy","tests.integration.upgrade","Wed Oct 30 02:34:49 UTC 2024","passed","Wed Oct 30 02:49:03 UTC 2024","","test_sharding_rollback","",""
"Tests that there is exactly one primary in the deployed units.","1041","test_exactly_one_primary","tests.integration","Wed Oct 30 02:38:59 UTC 2024","passed","Wed Oct 30 02:39:00 UTC 2024","","test_charm","",""
"","0","test_network_cut","tests.integration.ha_tests","Wed Oct 30 02:26:23 UTC 2024","skipped","Wed Oct 30 02:26:23 UTC 2024","","test_ha","",""
"Tests the immediate integration of cluster components works without error.","530355","test_immediate_relate","tests.integration.sharding_tests","Wed Oct 30 02:37:16 UTC 2024","passed","Wed Oct 30 02:46:07 UTC 2024","","test_sharding_race_conds","",""
"Verifies connecting a replica to a mongos router fails.","0","test_replication_mongos_relation","tests.integration.sharding_tests","Wed Oct 30 03:11:48 UTC 2024","skipped","Wed Oct 30 03:11:48 UTC 2024","","test_sharding_relations","",""
"Build and deploy a sharded cluster.","362225","test_build_and_deploy","tests.integration.sharding_tests","Wed Oct 30 02:34:21 UTC 2024","passed","Wed Oct 30 02:40:23 UTC 2024","","test_sharding_backups","",""
"Build and deploy a sharded cluster.","509084","test_build_and_deploy","tests.integration.sharding_tests","Wed Oct 30 02:34:16 UTC 2024","passed","Wed Oct 30 02:42:45 UTC 2024","","test_sharding","",""
"Deploy both charms (application and database) to use in the tests.","171704","test_deploy_charms","tests.integration.relation_tests.new_relations","Wed Oct 30 02:33:40 UTC 2024","passed","Wed Oct 30 02:36:32 UTC 2024","","test_charm_relations","",""
"Build and deploy one unit of MongoDB.","222327","test_build_and_deploy","tests.integration.metrics_tests","Wed Oct 30 02:33:17 UTC 2024","passed","Wed Oct 30 02:37:00 UTC 2024","","test_metrics","",""
"Verify that endpoint still function correctly after a network cut.","601888","test_endpoints_network_cut","tests.integration.metrics_tests","Wed Oct 30 02:37:25 UTC 2024","passed","Wed Oct 30 02:47:27 UTC 2024","","test_metrics","",""
"Verifies that using a replica as a shard fails.","0","test_replication_config_server_relation","tests.integration.sharding_tests","Wed Oct 30 03:11:48 UTC 2024","skipped","Wed Oct 30 03:11:48 UTC 2024","","test_sharding_relations","",""
"","3087","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Wed Oct 30 02:44:25 UTC 2024","passed","Wed Oct 30 02:44:28 UTC 2024","","test_sharding_backups","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","418393","test_build_and_deploy","tests.integration.tls_tests","Wed Oct 30 02:34:23 UTC 2024","passed","Wed Oct 30 02:41:22 UTC 2024","","test_tls","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","223863","test_set_tls_key","tests.integration.tls_tests","Wed Oct 30 02:48:18 UTC 2024","passed","Wed Oct 30 02:52:02 UTC 2024","","test_tls","",""
