"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that in general, there is no change when password validation fails.","3361","test_no_password_change_on_invalid_password","tests.integration","Fri Jan 17 01:47:35 UTC 2025","passed","Fri Jan 17 01:47:38 UTC 2025","","test_charm","",""
"","28275","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Fri Jan 17 02:01:57 UTC 2025","passed","Fri Jan 17 02:02:25 UTC 2025","","test_charm_relations","",""
"Tests that the cluster can be integrated with TLS.","405586","test_tls_then_build_cluster","tests.integration.sharding_tests","Fri Jan 17 02:06:25 UTC 2025","broken","Fri Jan 17 02:13:10 UTC 2025","","test_sharding_tls","",""
"Tests that action set-password outputs resets the password on app data and mongod.","10330","test_set_password_action","tests.integration","Fri Jan 17 01:47:03 UTC 2025","passed","Fri Jan 17 01:47:13 UTC 2025","","test_charm","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","101436","test_pre_upgrade_check_failure","tests.integration.upgrade","Fri Jan 17 02:08:50 UTC 2025","passed","Fri Jan 17 02:10:31 UTC 2025","","test_sharding_upgrade","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Fri Jan 17 02:44:00 UTC 2025","skipped","Fri Jan 17 02:44:00 UTC 2025","","test_ha","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","155409","test_rotate_tls_key","tests.integration.tls_tests","Fri Jan 17 01:51:33 UTC 2025","passed","Fri Jan 17 01:54:08 UTC 2025","","test_tls","",""
"Build and deploy one unit of MongoDB.","391711","test_build_and_deploy","tests.integration.backup_tests","Fri Jan 17 01:35:51 UTC 2025","passed","Fri Jan 17 01:42:23 UTC 2025","","test_backups","",""
"Verifies that the preflight check can run successfully.","124133","test_preflight_check","tests.integration.upgrade","Fri Jan 17 01:50:00 UTC 2025","passed","Fri Jan 17 01:52:04 UTC 2025","","test_upgrade","",""
"Tests that right after deployment that the primary unit is the leader.","1082","test_leader_is_primary_on_deployment","tests.integration","Fri Jan 17 01:46:51 UTC 2025","passed","Fri Jan 17 01:46:52 UTC 2025","","test_charm","",""
"Test verifies that only the leader can set a password, while all units can read it.","8319","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Fri Jan 17 01:47:18 UTC 2025","passed","Fri Jan 17 01:47:26 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","717778","test_build_and_deploy","tests.integration.sharding_tests","Fri Jan 17 01:36:23 UTC 2025","passed","Fri Jan 17 01:48:21 UTC 2025","","test_sharding_relations","",""
"Tests that removing a shard application safely drains data.

    It is preferred that users remove-relations instead of removing shard applications. But we do
    support removing shard applications in a safe way.
    ","538202","test_unconventual_shard_removal","tests.integration.sharding_tests","Fri Jan 17 02:09:33 UTC 2025","passed","Fri Jan 17 02:18:32 UTC 2025","","test_sharding","",""
"Verifies that the application and unit are active.","15522","test_status","tests.integration","Fri Jan 17 01:46:36 UTC 2025","passed","Fri Jan 17 01:46:51 UTC 2025","","test_charm","",""
"Tests that sharded cluster can be configured for s3 configurations.","472154","test_set_credentials_in_cluster","tests.integration.sharding_tests","Fri Jan 17 01:42:46 UTC 2025","passed","Fri Jan 17 01:50:38 UTC 2025","","test_sharding_backups","",""
"","230840","test_full_cluster_restart","tests.integration.ha_tests","Fri Jan 17 02:11:44 UTC 2025","passed","Fri Jan 17 02:15:35 UTC 2025","","test_ha","",""
"Simple backup tests that verifies that writes are correctly restored.","215733","test_restore","tests.integration.backup_tests","Fri Jan 17 02:06:24 UTC 2025","passed","Fri Jan 17 02:10:00 UTC 2025","","test_backups","",""
"","3090","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Fri Jan 17 01:50:45 UTC 2025","passed","Fri Jan 17 01:50:48 UTC 2025","","test_sharding_backups","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","4435","test_reset_and_get_password_secret_same_as_cli","tests.integration","Fri Jan 17 01:47:26 UTC 2025","passed","Fri Jan 17 01:47:30 UTC 2025","","test_charm","",""
"Verifies that using a replica as a shard fails.","3368","test_replication_config_server_relation","tests.integration.sharding_tests","Fri Jan 17 01:49:11 UTC 2025","passed","Fri Jan 17 01:49:14 UTC 2025","","test_sharding_relations","",""
"Build and deploy a sharded cluster.","493789","test_build_and_deploy","tests.integration.sharding_tests","Fri Jan 17 01:37:19 UTC 2025","passed","Fri Jan 17 01:45:33 UTC 2025","","test_mongos","",""
"Build deploy, and integrate, a sharded cluster.","1269044","test_build_and_deploy","tests.integration.upgrade","Fri Jan 17 01:37:11 UTC 2025","passed","Fri Jan 17 01:58:20 UTC 2025","","test_sharding_rollback","",""
