"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11202","test_create_and_list_backups","tests.integration.backup_tests","Fri Feb 07 01:45:41 UTC 2025","passed","Fri Feb 07 01:45:52 UTC 2025","","test_backups","",""
"Tests that each cluster component can rotate TLS certs.","463662","test_rotate_tls","tests.integration.sharding_tests","Fri Feb 07 01:47:08 UTC 2025","passed","Fri Feb 07 01:54:52 UTC 2025","","test_sharding_tls","",""
"","243646","test_full_cluster_restart","tests.integration.ha_tests","Fri Feb 07 02:17:46 UTC 2025","passed","Fri Feb 07 02:21:49 UTC 2025","","test_ha","",""
"Verify that the config-server can safely rollback without losing writes.","562395","test_rollback_on_config_server","tests.integration.upgrade","Fri Feb 07 01:43:51 UTC 2025","passed","Fri Feb 07 01:53:13 UTC 2025","","test_sharding_rollback","",""
"Build and deploy a sharded cluster.","407573","test_build_and_deploy","tests.integration.sharding_tests","Fri Feb 07 01:34:04 UTC 2025","passed","Fri Feb 07 01:40:52 UTC 2025","","test_mongos","",""
"Verifies connecting a shard to a mongos router fails.","3642","test_shard_mongos_relation","tests.integration.sharding_tests","Fri Feb 07 01:39:30 UTC 2025","passed","Fri Feb 07 01:39:34 UTC 2025","","test_sharding_relations","",""
"Tests writing data to mongos gets propagated to shards.","34014","test_sharding","tests.integration.sharding_tests","Fri Feb 07 01:45:48 UTC 2025","passed","Fri Feb 07 01:46:22 UTC 2025","","test_sharding","",""
"Tests that sharded cluster can successfully create and list backups.","174235","test_rotate_backup_password","tests.integration.sharding_tests","Fri Feb 07 01:57:42 UTC 2025","passed","Fri Feb 07 02:00:36 UTC 2025","","test_sharding_backups","",""
"Test that an application can connect to different clusters of the same database.","29690","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relation_tests.new_relations","Fri Feb 07 01:41:59 UTC 2025","passed","Fri Feb 07 01:42:29 UTC 2025","","test_charm_relations","",""
"Tests that removing a shard application safely drains data.

    It is preferred that users remove-relations instead of removing shard applications. But we do
    support removing shard applications in a safe way.
    ","299156","test_unconventual_shard_removal","tests.integration.sharding_tests","Fri Feb 07 01:53:22 UTC 2025","passed","Fri Feb 07 01:58:21 UTC 2025","","test_sharding","",""
"Build and deploy a sharded cluster.","364488","test_build_and_deploy","tests.integration.sharding_tests","Fri Feb 07 01:31:40 UTC 2025","passed","Fri Feb 07 01:37:45 UTC 2025","","test_sharding_relations","",""
"","755933","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Fri Feb 07 02:09:38 UTC 2025","passed","Fri Feb 07 02:22:14 UTC 2025","","test_backups","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","21103","test_blocked_incorrect_creds","tests.integration.backup_tests","Fri Feb 07 01:43:43 UTC 2025","passed","Fri Feb 07 01:44:04 UTC 2025","","test_backups","",""
"Sanity check that endpoints are running.","3148","test_endpoints","tests.integration.metrics_tests","Fri Feb 07 01:35:09 UTC 2025","passed","Fri Feb 07 01:35:12 UTC 2025","","test_metrics","",""
"Build and deploy one unit of MongoDB.","395758","test_build_and_deploy","tests.integration.backup_tests","Fri Feb 07 01:35:55 UTC 2025","passed","Fri Feb 07 01:42:30 UTC 2025","","test_backups","",""
"Tests that the cluster can be integrated with TLS.","400143","test_tls_then_build_cluster","tests.integration.sharding_tests","Fri Feb 07 01:56:15 UTC 2025","broken","Fri Feb 07 02:02:55 UTC 2025","","test_sharding_tls","",""
"Build and deploy one unit of MongoDB.","302011","test_build_and_deploy","tests.integration.upgrade","Fri Feb 07 01:31:52 UTC 2025","passed","Fri Feb 07 01:36:54 UTC 2025","","test_upgrade","",""
"Verifies that using a replica as a config-server fails.","26109","test_replication_shard_relation","tests.integration.sharding_tests","Fri Feb 07 01:38:40 UTC 2025","passed","Fri Feb 07 01:39:07 UTC 2025","","test_sharding_relations","",""
"Tests that sharded cluster can be configured for s3 configurations.","450132","test_set_credentials_in_cluster","tests.integration.sharding_tests","Fri Feb 07 01:49:54 UTC 2025","passed","Fri Feb 07 01:57:24 UTC 2025","","test_sharding_backups","",""
"Deploy both charms (application and database) to use in the tests.","123078","test_deploy_charms","tests.integration.relation_tests.new_relations","Fri Feb 07 01:31:31 UTC 2025","passed","Fri Feb 07 01:33:34 UTC 2025","","test_charm_relations","",""
"Verifies that when the cluster is formed a the user is removed.","43914","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Fri Feb 07 01:42:24 UTC 2025","passed","Fri Feb 07 01:43:08 UTC 2025","","test_mongos","",""
"Verifies that using a replica as a shard fails even when TLS is integrated.","46076","test_config_server_tls_replication_relation","tests.integration.sharding_tests","Fri Feb 07 01:39:42 UTC 2025","passed","Fri Feb 07 01:40:28 UTC 2025","","test_sharding_relations","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","146657","test_set_tls_key","tests.integration.tls_tests","Fri Feb 07 01:42:41 UTC 2025","passed","Fri Feb 07 01:45:08 UTC 2025","","test_tls","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","2672725","test_migrate_restore_backup","tests.integration.sharding_tests","Fri Feb 07 02:10:01 UTC 2025","passed","Fri Feb 07 02:54:34 UTC 2025","","test_sharding_backups","",""
"Tests that sharded cluster can successfully create and list backups.","11400","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Fri Feb 07 01:57:24 UTC 2025","passed","Fri Feb 07 01:57:36 UTC 2025","","test_sharding_backups","",""
"Check consistency, ie write to primary, read data from secondaries.","8689","test_replication_across_members","tests.integration.ha_tests","Fri Feb 07 01:56:33 UTC 2025","passed","Fri Feb 07 01:56:42 UTC 2025","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","20","test_unit_is_running_as_replica_set[1]","tests.integration","Fri Feb 07 01:36:35 UTC 2025","passed","Fri Feb 07 01:36:35 UTC 2025","","test_charm","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","3464","test_monitor_user","tests.integration","Fri Feb 07 01:36:59 UTC 2025","passed","Fri Feb 07 01:37:02 UTC 2025","","test_charm","",""
"Test that in general, there is no change when password validation fails.","3324","test_no_password_change_on_invalid_password","tests.integration","Fri Feb 07 01:37:21 UTC 2025","passed","Fri Feb 07 01:37:24 UTC 2025","","test_charm","",""
"Verify that a shard can only be related to one config server.","20441","test_only_one_config_server_relation","tests.integration.sharding_tests","Fri Feb 07 01:37:45 UTC 2025","passed","Fri Feb 07 01:38:05 UTC 2025","","test_sharding_relations","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","88339","test_disable_tls","tests.integration.tls_tests","Fri Feb 07 01:45:08 UTC 2025","passed","Fri Feb 07 01:46:36 UTC 2025","","test_tls","",""
"Verify that sharding components cannot use the DB relation.","29826","test_cannot_use_db_relation","tests.integration.sharding_tests","Fri Feb 07 01:38:05 UTC 2025","passed","Fri Feb 07 01:38:35 UTC 2025","","test_sharding_relations","",""
"","48068","test_kill_db_process","tests.integration.ha_tests","Fri Feb 07 02:10:13 UTC 2025","passed","Fri Feb 07 02:11:01 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","223085","test_build_and_deploy","tests.integration.metrics_tests","Fri Feb 07 01:31:26 UTC 2025","passed","Fri Feb 07 01:35:09 UTC 2025","","test_metrics","",""
"Verify each unit has TLS enabled after relating to the TLS application.","141348","test_enable_tls","tests.integration.tls_tests","Fri Feb 07 01:37:57 UTC 2025","passed","Fri Feb 07 01:40:19 UTC 2025","","test_tls","",""
"Tests that action set-password outputs resets the password on app data and mongod.","13313","test_set_password_action","tests.integration","Fri Feb 07 01:36:46 UTC 2025","passed","Fri Feb 07 01:36:59 UTC 2025","","test_charm","",""
"Simple backup tests that verifies that writes are correctly restored.","234243","test_restore","tests.integration.backup_tests","Fri Feb 07 02:05:20 UTC 2025","passed","Fri Feb 07 02:09:14 UTC 2025","","test_backups","",""
"","0","test_tls_inconsistent_rels","tests.integration.sharding_tests","Fri Feb 07 02:02:55 UTC 2025","skipped","Fri Feb 07 02:02:55 UTC 2025","","test_sharding_tls","",""
"Verifies that using a replica as a shard fails.","5323","test_replication_config_server_relation","tests.integration.sharding_tests","Fri Feb 07 01:38:35 UTC 2025","passed","Fri Feb 07 01:38:40 UTC 2025","","test_sharding_relations","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","860019","test_upgrade","tests.integration.upgrade","Fri Feb 07 01:56:02 UTC 2025","passed","Fri Feb 07 02:10:22 UTC 2025","","test_sharding_upgrade","",""
"Tests the integration of cluster components works without error.","340024","test_cluster_active","tests.integration.sharding_tests","Fri Feb 07 01:39:38 UTC 2025","passed","Fri Feb 07 01:45:18 UTC 2025","","test_sharding","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","142856","test_rotate_tls_key","tests.integration.tls_tests","Fri Feb 07 01:40:19 UTC 2025","passed","Fri Feb 07 01:42:41 UTC 2025","","test_tls","",""
"Verifies that the application and unit are active.","15522","test_status","tests.integration","Fri Feb 07 01:36:20 UTC 2025","passed","Fri Feb 07 01:36:35 UTC 2025","","test_charm","",""
"Build deploy, and integrate, a sharded cluster.","1232384","test_build_and_deploy","tests.integration.upgrade","Fri Feb 07 01:35:25 UTC 2025","passed","Fri Feb 07 01:55:57 UTC 2025","","test_sharding_upgrade","",""
"Verify that endpoint still function correctly after a network cut.","603184","test_endpoints_network_cut","tests.integration.metrics_tests","Fri Feb 07 01:35:35 UTC 2025","passed","Fri Feb 07 01:45:38 UTC 2025","","test_metrics","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","8169","test_get_primary_action","tests.integration","Fri Feb 07 01:36:37 UTC 2025","passed","Fri Feb 07 01:36:46 UTC 2025","","test_charm","",""
"Verifies connecting a replica to a mongos router fails.","23873","test_replication_mongos_relation","tests.integration.sharding_tests","Fri Feb 07 01:39:07 UTC 2025","passed","Fri Feb 07 01:39:30 UTC 2025","","test_sharding_relations","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.

    - NOTE: on a provided cluster this calculates the largest set of minority members and removes
    them, the primary is guaranteed to be one of those minority members.

    This test verifies that the behavior of:
    1.  when a leader is deleted that the new leader, on calling leader_elected will reconfigure
    the replicaset.
    2. primary stepping down leads to a replica set with a new primary.
    3. removing a minority of units (2 out of 5) is feasiable.
    4. race conditions due to removing multiple units is handled.
    5. deleting a non-leader unit is properly handled.
    ","50850","test_scale_down_capablities","tests.integration.ha_tests","Fri Feb 07 01:55:34 UTC 2025","passed","Fri Feb 07 01:56:25 UTC 2025","","test_ha","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","50573","test_update_backup_password","tests.integration.backup_tests","Fri Feb 07 02:40:08 UTC 2025","passed","Fri Feb 07 02:40:59 UTC 2025","","test_backups","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","468974","test_add_units","tests.integration.ha_tests","Fri Feb 07 01:47:39 UTC 2025","passed","Fri Feb 07 01:55:28 UTC 2025","","test_ha","",""
"Test that when charm is missing pbm information that it reports that.","72131","test_blocked_missing_config","tests.integration.backup_tests","Fri Feb 07 01:42:30 UTC 2025","passed","Fri Feb 07 01:43:43 UTC 2025","","test_backups","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","82547","test_shard_removal","tests.integration.sharding_tests","Fri Feb 07 01:46:22 UTC 2025","passed","Fri Feb 07 01:47:44 UTC 2025","","test_sharding","",""
"Tests that mongodb is running as a replica set for the application unit.","22","test_unit_is_running_as_replica_set[2]","tests.integration","Fri Feb 07 01:36:35 UTC 2025","passed","Fri Feb 07 01:36:35 UTC 2025","","test_charm","",""
"Tests that the cluster can safely set the operator password.","29777","test_set_operator_password","tests.integration.sharding_tests","Fri Feb 07 01:45:18 UTC 2025","passed","Fri Feb 07 01:45:48 UTC 2025","","test_sharding","",""
"","706704","test_network_cut","tests.integration.ha_tests","Fri Feb 07 02:22:01 UTC 2025","passed","Fri Feb 07 02:33:48 UTC 2025","","test_ha","",""
"Verifies that the upgrade can run successfully.","357129","test_upgrade","tests.integration.upgrade","Fri Feb 07 01:36:55 UTC 2025","passed","Fri Feb 07 01:42:52 UTC 2025","","test_upgrade","",""
"Verify that endpoints still function correctly after the monitor user password changes.","22811","test_endpoints_new_password","tests.integration.metrics_tests","Fri Feb 07 01:35:12 UTC 2025","passed","Fri Feb 07 01:35:35 UTC 2025","","test_metrics","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","77380","test_ready_correct_conf","tests.integration.backup_tests","Fri Feb 07 01:44:24 UTC 2025","passed","Fri Feb 07 01:45:41 UTC 2025","","test_backups","",""
