"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that the config-server can safely rollback without losing writes.","599932","test_rollback_on_config_server","tests.integration.upgrade","Sat Jan 11 02:47:53 UTC 2025","passed","Sat Jan 11 02:57:53 UTC 2025","","test_sharding_rollback","",""
"Verifies that the upgrade can run successfully.","317546","test_upgrade","tests.integration.upgrade","Sat Jan 11 02:40:37 UTC 2025","passed","Sat Jan 11 02:45:54 UTC 2025","","test_upgrade","",""
"Tests that sharded cluster can successfully create and list backups.","10144","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Sat Jan 11 02:51:44 UTC 2025","passed","Sat Jan 11 02:51:54 UTC 2025","","test_sharding_backups","",""
"Tests that the cluster can safely set the operator password.","31123","test_set_operator_password","tests.integration.sharding_tests","Sat Jan 11 02:50:27 UTC 2025","passed","Sat Jan 11 02:50:58 UTC 2025","","test_sharding","",""
"","236058","test_full_cluster_restart","tests.integration.ha_tests","Sat Jan 11 02:58:40 UTC 2025","passed","Sat Jan 11 03:02:36 UTC 2025","","test_ha","",""
"Tests that each cluster component can rotate TLS certs.","493410","test_rotate_tls","tests.integration.sharding_tests","Sat Jan 11 02:49:16 UTC 2025","passed","Sat Jan 11 02:57:29 UTC 2025","","test_sharding_tls","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","160471","test_rotate_tls_key","tests.integration.tls_tests","Sat Jan 11 02:44:25 UTC 2025","passed","Sat Jan 11 02:47:05 UTC 2025","","test_tls","",""
"","73084","test_restart_db_process","tests.integration.ha_tests","Sat Jan 11 02:53:27 UTC 2025","passed","Sat Jan 11 02:54:40 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","405681","test_build_and_deploy","tests.integration.backup_tests","Sat Jan 11 02:34:17 UTC 2025","passed","Sat Jan 11 02:41:03 UTC 2025","","test_backups","",""
"Verify each unit has TLS enabled after relating to the TLS application.","187232","test_enable_tls","tests.integration.tls_tests","Sat Jan 11 02:41:18 UTC 2025","passed","Sat Jan 11 02:44:25 UTC 2025","","test_tls","",""
