"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that mongodb is running as a replica set for the application unit.","25","test_unit_is_running_as_replica_set[2]","tests.integration","Sun Nov 10 02:47:13 UTC 2024","passed","Sun Nov 10 02:47:13 UTC 2024","","test_charm","",""
"Tests safe removal of a shard that is not primary.","0","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Sun Nov 10 03:08:21 UTC 2024","skipped","Sun Nov 10 03:08:21 UTC 2024","","test_sharding","",""
"Verifies connecting a shard to a mongos router fails.","3168","test_shard_mongos_relation","tests.integration.sharding_tests","Sun Nov 10 02:50:51 UTC 2024","passed","Sun Nov 10 02:50:54 UTC 2024","","test_sharding_relations","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","378235","test_build_and_deploy","tests.integration.tls_tests","Sun Nov 10 02:43:34 UTC 2024","passed","Sun Nov 10 02:49:52 UTC 2024","","test_tls","",""
"Test that log are being rotated.","665488","test_log_rotate","tests.integration","Sun Nov 10 02:47:57 UTC 2024","passed","Sun Nov 10 02:59:02 UTC 2024","","test_charm","",""
"Test verifies that only the leader can set a password, while all units can read it.","9261","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Sun Nov 10 02:47:35 UTC 2024","passed","Sun Nov 10 02:47:44 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","388008","test_build_and_deploy","tests.integration.sharding_tests","Sun Nov 10 02:43:43 UTC 2024","passed","Sun Nov 10 02:50:11 UTC 2024","","test_sharding_tls","",""
"Verifies that the dependencies in the charm version are accurate.","1100","test_consistency_between_workload_and_metadata","tests.integration","Sun Nov 10 02:46:56 UTC 2024","passed","Sun Nov 10 02:46:57 UTC 2024","","test_charm","",""
"Verifies connecting a replica to a mongos router fails.","23393","test_replication_mongos_relation","tests.integration.sharding_tests","Sun Nov 10 02:50:27 UTC 2024","passed","Sun Nov 10 02:50:51 UTC 2024","","test_sharding_relations","",""
"","6228","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Sun Nov 10 02:58:00 UTC 2024","passed","Sun Nov 10 02:58:07 UTC 2024","","test_sharding_backups","",""
"","80434","test_restart_db_process","tests.integration.ha_tests","Sun Nov 10 02:50:30 UTC 2024","passed","Sun Nov 10 02:51:51 UTC 2024","","test_ha","",""
"Tests that sharded cluster can successfully create and list backups.","189073","test_rotate_backup_password","tests.integration.sharding_tests","Sun Nov 10 02:58:07 UTC 2024","passed","Sun Nov 10 03:01:16 UTC 2024","","test_sharding_backups","",""
"Verifies that when the cluster is formed a the user is removed.","42779","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Sun Nov 10 02:48:36 UTC 2024","passed","Sun Nov 10 02:49:19 UTC 2024","","test_mongos","",""
"Verify that the config-server can safely rollback without losing writes.","573094","test_rollback_on_config_server","tests.integration.upgrade","Sun Nov 10 02:59:06 UTC 2024","passed","Sun Nov 10 03:08:40 UTC 2024","","test_sharding_rollback","",""
"Tests writing data to mongos gets propagated to shards.","0","test_sharding","tests.integration.sharding_tests","Sun Nov 10 03:08:21 UTC 2024","skipped","Sun Nov 10 03:08:21 UTC 2024","","test_sharding","",""
"","46671","test_kill_db_process","tests.integration.ha_tests","Sun Nov 10 02:48:56 UTC 2024","passed","Sun Nov 10 02:49:43 UTC 2024","","test_ha","",""
"Tests the immediate integration of cluster components works without error.","506675","test_immediate_relate","tests.integration.sharding_tests","Sun Nov 10 02:51:51 UTC 2024","passed","Sun Nov 10 03:00:18 UTC 2024","","test_sharding_race_conds","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to randomly generated keys.
    ","229131","test_rotate_tls_key","tests.integration.tls_tests","Sun Nov 10 02:52:35 UTC 2024","passed","Sun Nov 10 02:56:25 UTC 2024","","test_tls","",""
"Verifies that using a replica as a config-server fails.","24984","test_replication_shard_relation","tests.integration.sharding_tests","Sun Nov 10 02:50:02 UTC 2024","passed","Sun Nov 10 02:50:27 UTC 2024","","test_sharding_relations","",""
"Verify that a shard can only be related to one config server.","20203","test_only_one_config_server_relation","tests.integration.sharding_tests","Sun Nov 10 02:49:10 UTC 2024","passed","Sun Nov 10 02:49:30 UTC 2024","","test_sharding_relations","",""
