"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that action get-primary outputs the correct unit with the primary replica.","9254","test_get_primary_action","tests.integration","Sat Jan 25 01:36:53 UTC 2025","passed","Sat Jan 25 01:37:02 UTC 2025","","test_charm","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","148091","test_set_tls_key","tests.integration.tls_tests","Sat Jan 25 01:44:58 UTC 2025","passed","Sat Jan 25 01:47:26 UTC 2025","","test_tls","",""
"Tests that sharded cluster can be configured for s3 configurations.","266915","test_set_credentials_in_cluster","tests.integration.sharding_tests","Sat Jan 25 01:35:28 UTC 2025","passed","Sat Jan 25 01:39:54 UTC 2025","","test_sharding_backups","",""
"Test that audit log was created and contains actual audit data.","930","test_audit_log","tests.integration","Sat Jan 25 01:37:37 UTC 2025","passed","Sat Jan 25 01:37:38 UTC 2025","","test_charm","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","4649","test_monitor_user","tests.integration","Sat Jan 25 01:37:12 UTC 2025","passed","Sat Jan 25 01:37:17 UTC 2025","","test_charm","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","210467","test_storage_re_use","tests.integration.ha_tests","Sat Jan 25 01:36:12 UTC 2025","passed","Sat Jan 25 01:39:42 UTC 2025","","test_ha","",""
"Test basic functionality of database relation interface.","140942","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Sat Jan 25 01:34:05 UTC 2025","passed","Sat Jan 25 01:36:26 UTC 2025","","test_charm_relations","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.

    - NOTE: on a provided cluster this calculates the largest set of minority members and removes
    them, the primary is guaranteed to be one of those minority members.

    This test verifies that the behavior of:
    1.  when a leader is deleted that the new leader, on calling leader_elected will reconfigure
    the replicaset.
    2. primary stepping down leads to a replica set with a new primary.
    3. removing a minority of units (2 out of 5) is feasiable.
    4. race conditions due to removing multiple units is handled.
    5. deleting a non-leader unit is properly handled.
    ","37273","test_scale_down_capablities","tests.integration.ha_tests","Sat Jan 25 01:43:15 UTC 2025","passed","Sat Jan 25 01:43:52 UTC 2025","","test_ha","",""
"Tests safe removal of a shard that is not primary.","360898","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Sat Jan 25 01:54:15 UTC 2025","passed","Sat Jan 25 02:00:16 UTC 2025","","test_sharding","",""
"Verify that the config-server can safely rollback without losing writes.","632088","test_rollback_on_config_server","tests.integration.upgrade","Sat Jan 25 01:45:05 UTC 2025","passed","Sat Jan 25 01:55:37 UTC 2025","","test_sharding_rollback","",""
"Test that log are being rotated.","665805","test_log_rotate","tests.integration","Sat Jan 25 01:37:38 UTC 2025","passed","Sat Jan 25 01:48:44 UTC 2025","","test_charm","",""
"","977390","test_network_cut","tests.integration.ha_tests","Sat Jan 25 02:01:24 UTC 2025","passed","Sat Jan 25 02:17:41 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","289277","test_build_and_deploy","tests.integration.upgrade","Sat Jan 25 01:31:21 UTC 2025","passed","Sat Jan 25 01:36:11 UTC 2025","","test_upgrade","",""
"Verify each unit has TLS enabled after relating to the TLS application.","144688","test_enable_tls","tests.integration.tls_tests","Sat Jan 25 01:39:56 UTC 2025","passed","Sat Jan 25 01:42:21 UTC 2025","","test_tls","",""
"Verifies that the application and unit are active.","15066","test_status","tests.integration","Sat Jan 25 01:36:35 UTC 2025","passed","Sat Jan 25 01:36:50 UTC 2025","","test_charm","",""
"Build and deploy one unit of MongoDB.","252164","test_build_and_deploy","tests.integration.backup_tests","Sat Jan 25 01:31:01 UTC 2025","passed","Sat Jan 25 01:35:13 UTC 2025","","test_backups","",""
"Verifies that the app metadata changes with db relation joined and departed events.","304133","test_app_relation_metadata_change","tests.integration.relation_tests.new_relations","Sat Jan 25 01:36:26 UTC 2025","passed","Sat Jan 25 01:41:31 UTC 2025","","test_charm_relations","",""
"Build and deploy one unit of MongoDB.","369475","test_build_and_deploy","tests.integration.metrics_tests","Sat Jan 25 01:31:34 UTC 2025","passed","Sat Jan 25 01:37:44 UTC 2025","","test_metrics","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","206517","test_add_units","tests.integration.ha_tests","Sat Jan 25 01:39:45 UTC 2025","passed","Sat Jan 25 01:43:12 UTC 2025","","test_ha","",""
"Verifies that the preflight check can run successfully.","160475","test_preflight_check_failure","tests.integration.upgrade","Sat Jan 25 01:44:54 UTC 2025","passed","Sat Jan 25 01:47:34 UTC 2025","","test_upgrade","",""
"Tests writing data to mongos gets propagated to shards.","33956","test_sharding","tests.integration.sharding_tests","Sat Jan 25 01:50:13 UTC 2025","passed","Sat Jan 25 01:50:47 UTC 2025","","test_sharding","",""
"","230686","test_full_cluster_crash","tests.integration.ha_tests","Sat Jan 25 01:53:19 UTC 2025","passed","Sat Jan 25 01:57:10 UTC 2025","","test_ha","",""
"Tests that the cluster can disable TLS.","65341","test_disable_cluster_with_tls","tests.integration.sharding_tests","Sat Jan 25 01:54:04 UTC 2025","passed","Sat Jan 25 01:55:10 UTC 2025","","test_sharding_tls","",""
"Verifies connecting a shard to a mongos router fails.","3791","test_shard_mongos_relation","tests.integration.sharding_tests","Sat Jan 25 01:41:05 UTC 2025","passed","Sat Jan 25 01:41:08 UTC 2025","","test_sharding_relations","",""
"Check consistency, ie write to primary, read data from secondaries.","6360","test_replication_across_members","tests.integration.ha_tests","Sat Jan 25 01:43:56 UTC 2025","passed","Sat Jan 25 01:44:02 UTC 2025","","test_ha","",""
"Tests that the cluster can be integrated with TLS.","429212","test_built_cluster_with_tls","tests.integration.sharding_tests","Sat Jan 25 01:39:03 UTC 2025","passed","Sat Jan 25 01:46:12 UTC 2025","","test_sharding_tls","",""
"Tests that the cluster can safely set the operator password.","30803","test_set_operator_password","tests.integration.sharding_tests","Sat Jan 25 01:49:42 UTC 2025","passed","Sat Jan 25 01:50:13 UTC 2025","","test_sharding","",""
"Test that in general, there is no change when password validation fails.","3407","test_no_password_change_on_invalid_password","tests.integration","Sat Jan 25 01:37:34 UTC 2025","passed","Sat Jan 25 01:37:37 UTC 2025","","test_charm","",""
"Build deploy, and integrate, a sharded cluster.","1148134","test_build_and_deploy","tests.integration.upgrade","Sat Jan 25 01:31:28 UTC 2025","passed","Sat Jan 25 01:50:36 UTC 2025","","test_sharding_upgrade","",""
"Build and deploy a sharded cluster.","705873","test_build_and_deploy","tests.integration.sharding_tests","Sat Jan 25 01:31:36 UTC 2025","passed","Sat Jan 25 01:43:22 UTC 2025","","test_sharding","",""
"Tests that sharded cluster can successfully create and list backups.","8143","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Sat Jan 25 01:39:54 UTC 2025","passed","Sat Jan 25 01:40:03 UTC 2025","","test_sharding_backups","",""
