"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that an application can request additional databases using the same interface.","27054","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Sun Oct 27 03:00:55 UTC 2024","passed","Sun Oct 27 03:01:22 UTC 2024","","test_charm_relations","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","86687","test_disable_tls","tests.integration.tls_tests","Sun Oct 27 03:09:35 UTC 2024","passed","Sun Oct 27 03:11:01 UTC 2024","","test_tls","",""
"Verifies that the dependencies in the charm version are accurate.","1097","test_consistency_between_workload_and_metadata","tests.integration","Sun Oct 27 02:53:24 UTC 2024","passed","Sun Oct 27 02:53:25 UTC 2024","","test_charm","",""
"Tests that the cluster can be integrated with TLS.","1190380","test_tls_then_build_cluster","tests.integration.sharding_tests","Sun Oct 27 03:14:52 UTC 2024","passed","Sun Oct 27 03:34:42 UTC 2024","","test_sharding_tls","",""
"Tests that mongodb is running as a replica set for the application unit.","23","test_unit_is_running_as_replica_set[2]","tests.integration","Sun Oct 27 02:53:41 UTC 2024","passed","Sun Oct 27 02:53:41 UTC 2024","","test_charm","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Sun Oct 27 03:00:50 UTC 2024","skipped","Sun Oct 27 03:00:50 UTC 2024","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","21","test_unit_is_running_as_replica_set[1]","tests.integration","Sun Oct 27 02:53:41 UTC 2024","passed","Sun Oct 27 02:53:41 UTC 2024","","test_charm","",""
"Test that log are being rotated.","665361","test_log_rotate","tests.integration","Sun Oct 27 02:54:24 UTC 2024","passed","Sun Oct 27 03:05:29 UTC 2024","","test_charm","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","133263","test_pre_upgrade_check_failure","tests.integration.upgrade","Sun Oct 27 03:23:32 UTC 2024","passed","Sun Oct 27 03:25:46 UTC 2024","","test_sharding_upgrade","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","0","test_add_units","tests.integration.ha_tests","Sun Oct 27 03:00:50 UTC 2024","skipped","Sun Oct 27 03:00:50 UTC 2024","","test_ha","",""
"Test superuser actions (ie creating a new user and creating a new database).","612","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Sun Oct 27 02:57:58 UTC 2024","passed","Sun Oct 27 02:57:58 UTC 2024","","test_charm_relations","",""
"Tests that mongodb is running as a replica set for the application unit.","22","test_unit_is_running_as_replica_set[0]","tests.integration","Sun Oct 27 02:53:41 UTC 2024","passed","Sun Oct 27 02:53:41 UTC 2024","","test_charm","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","41721","test_update_backup_password","tests.integration.backup_tests","Sun Oct 27 03:51:51 UTC 2024","passed","Sun Oct 27 03:52:32 UTC 2024","","test_backups","",""
