"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that when the cluster is formed a the user is removed.","43018","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Thu Feb 06 01:38:59 UTC 2025","passed","Thu Feb 06 01:39:42 UTC 2025","","test_mongos","",""
"Test verifies that only the leader can set a password, while all units can read it.","8253","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Thu Feb 06 01:35:39 UTC 2025","passed","Thu Feb 06 01:35:47 UTC 2025","","test_charm","",""
"","3111","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Thu Feb 06 01:41:39 UTC 2025","passed","Thu Feb 06 01:41:42 UTC 2025","","test_sharding_backups","",""
"Verifies connecting a replica to a mongos router fails.","23835","test_replication_mongos_relation","tests.integration.sharding_tests","Thu Feb 06 01:39:26 UTC 2025","passed","Thu Feb 06 01:39:49 UTC 2025","","test_sharding_relations","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","147509","test_set_tls_key","tests.integration.tls_tests","Thu Feb 06 01:42:30 UTC 2025","passed","Thu Feb 06 01:44:58 UTC 2025","","test_tls","",""
"Deploy both charms (application and database) to use in the tests.","152736","test_deploy_charms","tests.integration.relation_tests.new_relations","Thu Feb 06 01:35:06 UTC 2025","passed","Thu Feb 06 01:37:39 UTC 2025","","test_charm_relations","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","202730","test_shard_removal","tests.integration.sharding_tests","Thu Feb 06 01:46:11 UTC 2025","passed","Thu Feb 06 01:49:34 UTC 2025","","test_sharding","",""
"Tests that the cluster can be integrated with TLS.","388050","test_tls_then_build_cluster","tests.integration.sharding_tests","Thu Feb 06 01:54:40 UTC 2025","broken","Thu Feb 06 02:01:08 UTC 2025","","test_sharding_tls","",""
"","432632","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Thu Feb 06 02:02:20 UTC 2025","passed","Thu Feb 06 02:09:33 UTC 2025","","test_backups","",""
"Build and deploy a sharded cluster.","285036","test_build_and_deploy","tests.integration.sharding_tests","Thu Feb 06 01:32:21 UTC 2025","passed","Thu Feb 06 01:37:06 UTC 2025","","test_mongos","",""
"Test superuser actions (ie creating a new user and creating a new database).","612","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Thu Feb 06 01:53:51 UTC 2025","passed","Thu Feb 06 01:53:52 UTC 2025","","test_charm_relations","",""
"Sanity check that endpoints are running.","3618","test_endpoints","tests.integration.metrics_tests","Thu Feb 06 01:45:17 UTC 2025","passed","Thu Feb 06 01:45:21 UTC 2025","","test_metrics","",""
"Verify that a config-server and shard can safely rollback without losing writes.","388181","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Thu Feb 06 01:54:30 UTC 2025","passed","Thu Feb 06 02:00:58 UTC 2025","","test_sharding_rollback","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","7126","test_get_primary_action","tests.integration","Thu Feb 06 01:35:20 UTC 2025","passed","Thu Feb 06 01:35:27 UTC 2025","","test_charm","",""
"Test that an application can request additional databases using the same interface.","27656","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Thu Feb 06 01:56:48 UTC 2025","passed","Thu Feb 06 01:57:16 UTC 2025","","test_charm_relations","",""
"Tests the integration of cluster components works without error.","354888","test_cluster_active","tests.integration.sharding_tests","Thu Feb 06 01:39:13 UTC 2025","passed","Thu Feb 06 01:45:08 UTC 2025","","test_sharding","",""
