"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the dependencies in the charm version are accurate.","1107","test_consistency_between_workload_and_metadata","tests.integration","Mon Nov 11 03:07:25 UTC 2024","passed","Mon Nov 11 03:07:26 UTC 2024","","test_charm","",""
"Tests safe removal of a shard that is not primary.","347017","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Mon Nov 11 03:30:54 UTC 2024","passed","Mon Nov 11 03:36:41 UTC 2024","","test_sharding","",""
"Build deploy, and integrate, a sharded cluster.","569640","test_build_and_deploy","tests.integration.upgrade","Mon Nov 11 03:02:51 UTC 2024","passed","Mon Nov 11 03:12:21 UTC 2024","","test_sharding_rollback","",""
"Test that in general, there is no change when password validation fails.","3327","test_no_password_change_on_invalid_password","tests.integration","Mon Nov 11 03:08:24 UTC 2024","passed","Mon Nov 11 03:08:27 UTC 2024","","test_charm","",""
"Verify unique clusters do not share DBs.","172453","test_unique_cluster_dbs","tests.integration.ha_tests","Mon Nov 11 02:54:29 UTC 2024","passed","Mon Nov 11 02:57:21 UTC 2024","","test_ha","",""
"Build and deploy a sharded cluster.","715900","test_build_and_deploy","tests.integration.sharding_tests","Mon Nov 11 02:52:22 UTC 2024","broken","Mon Nov 11 03:04:18 UTC 2024","","test_sharding_backups","",""
"Tests that sharded cluster can successfully create and list backups.","0","test_rotate_backup_password","tests.integration.sharding_tests","Mon Nov 11 03:04:18 UTC 2024","skipped","Mon Nov 11 03:04:18 UTC 2024","","test_sharding_backups","",""
"Verifies that using a replica as a config-server fails.","28791","test_replication_shard_relation","tests.integration.sharding_tests","Mon Nov 11 03:27:10 UTC 2024","passed","Mon Nov 11 03:27:39 UTC 2024","","test_sharding_relations","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","4660","test_monitor_user","tests.integration","Mon Nov 11 03:08:02 UTC 2024","passed","Mon Nov 11 03:08:07 UTC 2024","","test_charm","",""
"Verifies that the upgrade can run successfully.","387664","test_upgrade","tests.integration.upgrade","Mon Nov 11 03:09:02 UTC 2024","passed","Mon Nov 11 03:15:30 UTC 2024","","test_upgrade","",""
"Test that two different application connect to the database with different credentials.","179652","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Mon Nov 11 03:10:57 UTC 2024","passed","Mon Nov 11 03:13:57 UTC 2024","","test_charm_relations","",""
"Build and deploy a sharded cluster.","196023","test_build_and_deploy","tests.integration.sharding_tests","Mon Nov 11 03:06:35 UTC 2024","passed","Mon Nov 11 03:09:51 UTC 2024","","test_sharding_race_conds","",""
"Verifies that when the cluster is formed a the user is removed.","43767","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Mon Nov 11 03:18:25 UTC 2024","passed","Mon Nov 11 03:19:09 UTC 2024","","test_mongos","",""
"Test that an application can connect to different clusters of the same database.","29699","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relation_tests.new_relations","Mon Nov 11 03:13:57 UTC 2024","passed","Mon Nov 11 03:14:26 UTC 2024","","test_charm_relations","",""
"Verify that a shard can only be related to one config server.","20322","test_only_one_config_server_relation","tests.integration.sharding_tests","Mon Nov 11 03:26:14 UTC 2024","passed","Mon Nov 11 03:26:35 UTC 2024","","test_sharding_relations","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","4447","test_reset_and_get_password_secret_same_as_cli","tests.integration","Mon Nov 11 03:08:15 UTC 2024","passed","Mon Nov 11 03:08:19 UTC 2024","","test_charm","",""
"Test superuser actions (ie creating a new user and creating a new database).","592","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Mon Nov 11 03:10:56 UTC 2024","passed","Mon Nov 11 03:10:57 UTC 2024","","test_charm_relations","",""
"Tests that there is exactly one replica set primary unit reported by juju.","64422","test_exactly_one_primary_reported_by_juju","tests.integration","Mon Nov 11 03:19:33 UTC 2024","passed","Mon Nov 11 03:20:38 UTC 2024","","test_charm","",""
"Tests that sharded cluster can be configured for s3 configurations.","0","test_set_credentials_in_cluster","tests.integration.sharding_tests","Mon Nov 11 03:04:18 UTC 2024","skipped","Mon Nov 11 03:04:18 UTC 2024","","test_sharding_backups","",""
"Simple backup tests that verifies that writes are correctly restored.","311692","test_restore","tests.integration.backup_tests","Mon Nov 11 03:09:35 UTC 2024","passed","Mon Nov 11 03:14:46 UTC 2024","","test_backups","",""
