"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","39118","test_blocked_incorrect_creds","tests.integration.backup_tests","Thu Jan 30 01:35:20 UTC 2025","passed","Thu Jan 30 01:35:59 UTC 2025","","test_backups","",""
"Deploy both charms (application and database) to use in the tests.","120670","test_deploy_charms","tests.integration.relation_tests.new_relations","Thu Jan 30 01:31:27 UTC 2025","passed","Thu Jan 30 01:33:27 UTC 2025","","test_charm_relations","",""
"Build deploy, and integrate, a sharded cluster.","808825","test_build_and_deploy","tests.integration.upgrade","Thu Jan 30 01:31:27 UTC 2025","passed","Thu Jan 30 01:44:55 UTC 2025","","test_sharding_rollback","",""
"Verifies that the upgrade can run successfully.","428502","test_upgrade","tests.integration.upgrade","Thu Jan 30 01:40:17 UTC 2025","passed","Thu Jan 30 01:47:25 UTC 2025","","test_upgrade","",""
"Tests that mongodb is running as a replica set for the application unit.","24","test_unit_is_running_as_replica_set[2]","tests.integration","Thu Jan 30 01:37:46 UTC 2025","passed","Thu Jan 30 01:37:46 UTC 2025","","test_charm","",""
"Verifies that when the cluster is formed a the user is removed.","42917","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Thu Jan 30 01:38:00 UTC 2025","passed","Thu Jan 30 01:38:43 UTC 2025","","test_mongos","",""
"Simple backup tests that verifies that writes are correctly restored.","243672","test_restore","tests.integration.backup_tests","Thu Jan 30 01:47:37 UTC 2025","passed","Thu Jan 30 01:51:41 UTC 2025","","test_backups","",""
"Build and deploy a sharded cluster.","468993","test_build_and_deploy","tests.integration.sharding_tests","Thu Jan 30 01:31:30 UTC 2025","passed","Thu Jan 30 01:39:19 UTC 2025","","test_sharding","",""
"","0","test_network_cut","tests.integration.ha_tests","Thu Jan 30 02:10:57 UTC 2025","skipped","Thu Jan 30 02:10:57 UTC 2025","","test_ha","",""
"Build and deploy a sharded cluster.","250156","test_build_and_deploy","tests.integration.sharding_tests","Thu Jan 30 01:31:38 UTC 2025","passed","Thu Jan 30 01:35:48 UTC 2025","","test_sharding_race_conds","",""
"","0","test_tls_inconsistent_rels","tests.integration.sharding_tests","Thu Jan 30 02:18:35 UTC 2025","skipped","Thu Jan 30 02:18:35 UTC 2025","","test_sharding_tls","",""
"Verifies connecting a shard to a mongos router fails.","3340","test_shard_mongos_relation","tests.integration.sharding_tests","Thu Jan 30 01:40:19 UTC 2025","passed","Thu Jan 30 01:40:23 UTC 2025","","test_sharding_relations","",""
"Build and deploy one unit of MongoDB.","235874","test_build_and_deploy","tests.integration.backup_tests","Thu Jan 30 01:31:24 UTC 2025","passed","Thu Jan 30 01:35:20 UTC 2025","","test_backups","",""
"","981924","test_restore_new_cluster[GCP]","tests.integration.backup_tests","Thu Jan 30 02:03:59 UTC 2025","passed","Thu Jan 30 02:20:21 UTC 2025","","test_backups","",""
"","3172","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Thu Jan 30 01:40:56 UTC 2025","passed","Thu Jan 30 01:40:59 UTC 2025","","test_sharding_backups","",""
"Verify removed applications no longer have access to the database.","22929","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Thu Jan 30 01:42:56 UTC 2025","passed","Thu Jan 30 01:43:19 UTC 2025","","test_charm_relations","",""
"Build and deploy a sharded cluster.","293619","test_build_and_deploy","tests.integration.sharding_tests","Thu Jan 30 01:31:35 UTC 2025","passed","Thu Jan 30 01:36:29 UTC 2025","","test_mongos","",""
