"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Tue Nov 19 04:16:15 UTC 2024","skipped","Tue Nov 19 04:16:15 UTC 2024","","test_ha","",""
"Test that log are being rotated.","665795","test_log_rotate","tests.integration","Tue Nov 19 04:27:26 UTC 2024","passed","Tue Nov 19 04:38:31 UTC 2024","","test_charm","",""
"Verifies that the preflight check can run successfully.","165135","test_preflight_check_failure","tests.integration.upgrade","Tue Nov 19 04:44:31 UTC 2024","passed","Tue Nov 19 04:47:16 UTC 2024","","test_upgrade","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","1594981","test_migrate_restore_backup","tests.integration.sharding_tests","Tue Nov 19 04:49:37 UTC 2024","passed","Tue Nov 19 05:16:12 UTC 2024","","test_sharding_backups","",""
"Test that two different application connect to the database with different credentials.","82026","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Tue Nov 19 04:20:24 UTC 2024","passed","Tue Nov 19 04:21:46 UTC 2024","","test_charm_relations","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","201900","test_add_units","tests.integration.ha_tests","Tue Nov 19 04:16:16 UTC 2024","passed","Tue Nov 19 04:19:37 UTC 2024","","test_ha","",""
"","946652","test_network_cut","tests.integration.ha_tests","Tue Nov 19 04:37:54 UTC 2024","passed","Tue Nov 19 04:53:41 UTC 2024","","test_ha","",""
"Verify that endpoint still function correctly after a network cut.","528131","test_endpoints_network_cut","tests.integration.metrics_tests","Tue Nov 19 04:15:06 UTC 2024","passed","Tue Nov 19 04:23:54 UTC 2024","","test_metrics","",""
"","5165","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Tue Nov 19 04:35:11 UTC 2024","passed","Tue Nov 19 04:35:17 UTC 2024","","test_sharding_backups","",""
"Tests that mongodb is running as a replica set for the application unit.","26","test_unit_is_running_as_replica_set[2]","tests.integration","Tue Nov 19 04:26:35 UTC 2024","passed","Tue Nov 19 04:26:35 UTC 2024","","test_charm","",""
"Verify that a config-server and shard can safely rollback without losing writes.","482377","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Tue Nov 19 04:43:58 UTC 2024","passed","Tue Nov 19 04:52:01 UTC 2024","","test_sharding_rollback","",""
"","829989","test_tls_inconsistent_rels","tests.integration.sharding_tests","Tue Nov 19 05:01:44 UTC 2024","passed","Tue Nov 19 05:15:34 UTC 2024","","test_sharding_tls","",""
