"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that the cluster can disable TLS.","63318","test_disable_cluster_with_tls","tests.integration.sharding_tests","Fri Feb 14 02:00:21 UTC 2025","passed","Fri Feb 14 02:01:24 UTC 2025","","test_sharding_tls","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","1712507","test_upgrade","tests.integration.upgrade","Fri Feb 14 01:42:11 UTC 2025","broken","Fri Feb 14 02:10:44 UTC 2025","","test_sharding_upgrade","",""
"Check consistency, ie write to primary, read data from secondaries.","17528","test_replication_across_members","tests.integration.ha_tests","Fri Feb 14 01:55:20 UTC 2025","passed","Fri Feb 14 01:55:37 UTC 2025","","test_ha","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","8574","test_reset_and_get_password_secret_same_as_cli","tests.integration","Fri Feb 14 01:35:58 UTC 2025","passed","Fri Feb 14 01:36:07 UTC 2025","","test_charm","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","350652","test_add_units","tests.integration.ha_tests","Fri Feb 14 01:48:22 UTC 2025","passed","Fri Feb 14 01:54:13 UTC 2025","","test_ha","",""
"Test that two different application connect to the database with different credentials.","115360","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Fri Feb 14 01:41:55 UTC 2025","passed","Fri Feb 14 01:43:50 UTC 2025","","test_charm_relations","",""
"","82114","test_restart_db_process","tests.integration.ha_tests","Fri Feb 14 02:13:01 UTC 2025","passed","Fri Feb 14 02:14:23 UTC 2025","","test_ha","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","1802663","test_shard_removal","tests.integration.sharding_tests","Fri Feb 14 01:49:59 UTC 2025","broken","Fri Feb 14 02:20:02 UTC 2025","","test_sharding","",""
"Scale up and down the application and verify the replica set is healthy.","2174666","test_scale_up_down","tests.integration.ha_tests","Fri Feb 14 02:32:12 UTC 2025","broken","Fri Feb 14 03:08:27 UTC 2025","","test_ha","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","386854","test_ready_correct_conf","tests.integration.backup_tests","Fri Feb 14 01:36:14 UTC 2025","passed","Fri Feb 14 01:42:41 UTC 2025","","test_backups","",""
"Build deploy, and integrate, a sharded cluster.","901680","test_build_and_deploy","tests.integration.upgrade","Fri Feb 14 01:30:13 UTC 2025","passed","Fri Feb 14 01:45:15 UTC 2025","","test_sharding_rollback","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","11221","test_get_primary_action","tests.integration","Fri Feb 14 01:35:06 UTC 2025","passed","Fri Feb 14 01:35:17 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","494447","test_build_and_deploy","tests.integration.sharding_tests","Fri Feb 14 01:30:16 UTC 2025","passed","Fri Feb 14 01:38:30 UTC 2025","","test_sharding","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","951672","test_restore_backup","tests.integration.sharding_tests","Fri Feb 14 01:46:47 UTC 2025","passed","Fri Feb 14 02:02:39 UTC 2025","","test_sharding_backups","",""
"Verifies that using a replica as a shard fails even when TLS is integrated.","68046","test_config_server_tls_replication_relation","tests.integration.sharding_tests","Fri Feb 14 01:40:17 UTC 2025","passed","Fri Feb 14 01:41:25 UTC 2025","","test_sharding_relations","",""
"Tests that right after deployment that the primary unit is the leader.","2128","test_leader_is_primary_on_deployment","tests.integration","Fri Feb 14 01:35:02 UTC 2025","passed","Fri Feb 14 01:35:04 UTC 2025","","test_charm","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","690262","test_multi_backup","tests.integration.backup_tests","Fri Feb 14 01:42:53 UTC 2025","passed","Fri Feb 14 01:54:23 UTC 2025","","test_backups","",""
"Tests the immediate integration of cluster components works without error.","608173","test_immediate_relate","tests.integration.sharding_tests","Fri Feb 14 01:32:37 UTC 2025","passed","Fri Feb 14 01:42:45 UTC 2025","","test_sharding_race_conds","",""
