"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that sharding components cannot use the DB relation.","29619","test_cannot_use_db_relation","tests.integration.sharding_tests","Wed Nov 20 03:40:15 UTC 2024","passed","Wed Nov 20 03:40:45 UTC 2024","","test_sharding_relations","",""
"","767818","test_network_cut","tests.integration.ha_tests","Wed Nov 20 04:01:43 UTC 2024","passed","Wed Nov 20 04:14:31 UTC 2024","","test_ha","",""
"Tests writing data to mongos gets propagated to shards.","33869","test_sharding","tests.integration.sharding_tests","Wed Nov 20 03:47:18 UTC 2024","passed","Wed Nov 20 03:47:51 UTC 2024","","test_sharding","",""
"","82516","test_restart_db_process","tests.integration.ha_tests","Wed Nov 20 03:52:20 UTC 2024","passed","Wed Nov 20 03:53:42 UTC 2024","","test_ha","",""
"","233440","test_full_cluster_crash","tests.integration.ha_tests","Wed Nov 20 03:53:46 UTC 2024","passed","Wed Nov 20 03:57:39 UTC 2024","","test_ha","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","42408","test_update_backup_password","tests.integration.backup_tests","Wed Nov 20 04:30:18 UTC 2024","passed","Wed Nov 20 04:31:01 UTC 2024","","test_backups","",""
"Build and deploy one unit of MongoDB.","404029","test_build_and_deploy","tests.integration.ha_tests","Wed Nov 20 03:29:42 UTC 2024","passed","Wed Nov 20 03:36:26 UTC 2024","","test_ha","",""
"Test that an application can request additional databases using the same interface.","27216","test_an_application_can_request_multiple_databases","tests.integration.relation_tests.new_relations","Wed Nov 20 03:45:42 UTC 2024","passed","Wed Nov 20 03:46:09 UTC 2024","","test_charm_relations","",""
"Test verifies that only the leader can set a password, while all units can read it.","9267","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Wed Nov 20 03:44:53 UTC 2024","passed","Wed Nov 20 03:45:02 UTC 2024","","test_charm","",""
"Tests that there is exactly one primary in the deployed units.","1054","test_exactly_one_primary","tests.integration","Wed Nov 20 03:44:30 UTC 2024","passed","Wed Nov 20 03:44:31 UTC 2024","","test_charm","",""
"Tests that sharded cluster can successfully create and list backups.","303209","test_rotate_backup_password","tests.integration.sharding_tests","Wed Nov 20 03:44:04 UTC 2024","passed","Wed Nov 20 03:49:07 UTC 2024","","test_sharding_backups","",""
"","41022","test_freeze_db_process","tests.integration.ha_tests","Wed Nov 20 03:51:36 UTC 2024","passed","Wed Nov 20 03:52:17 UTC 2024","","test_ha","",""
"Build and deploy one unit of MongoDB.","331140","test_build_and_deploy","tests.integration.metrics_tests","Wed Nov 20 03:29:49 UTC 2024","passed","Wed Nov 20 03:35:20 UTC 2024","","test_metrics","",""
"Sanity check that endpoints are running.","2940","test_endpoints","tests.integration.metrics_tests","Wed Nov 20 03:35:20 UTC 2024","passed","Wed Nov 20 03:35:23 UTC 2024","","test_metrics","",""
"Verifies that the preflight check can run successfully.","164700","test_preflight_check_failure","tests.integration.upgrade","Wed Nov 20 03:53:35 UTC 2024","passed","Wed Nov 20 03:56:19 UTC 2024","","test_upgrade","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","408626","test_ready_correct_conf","tests.integration.backup_tests","Wed Nov 20 03:39:00 UTC 2024","passed","Wed Nov 20 03:45:49 UTC 2024","","test_backups","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","794523","test_upgrade","tests.integration.upgrade","Wed Nov 20 03:58:19 UTC 2024","passed","Wed Nov 20 04:11:33 UTC 2024","","test_sharding_upgrade","",""
"Verify that endpoint still function correctly after a network cut.","496498","test_endpoints_network_cut","tests.integration.metrics_tests","Wed Nov 20 03:35:46 UTC 2024","passed","Wed Nov 20 03:44:02 UTC 2024","","test_metrics","",""
"","229338","test_full_cluster_restart","tests.integration.ha_tests","Wed Nov 20 03:57:46 UTC 2024","passed","Wed Nov 20 04:01:36 UTC 2024","","test_ha","",""
"Build and deploy a sharded cluster.","108193","test_build_and_deploy","tests.integration.sharding_tests","Wed Nov 20 03:31:20 UTC 2024","passed","Wed Nov 20 03:33:08 UTC 2024","","test_sharding_race_conds","",""
"Verify that a config-server and shard can safely rollback without losing writes.","479254","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Wed Nov 20 04:03:27 UTC 2024","passed","Wed Nov 20 04:11:27 UTC 2024","","test_sharding_rollback","",""
"","847833","test_tls_inconsistent_rels","tests.integration.sharding_tests","Wed Nov 20 04:09:52 UTC 2024","passed","Wed Nov 20 04:24:00 UTC 2024","","test_sharding_tls","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Wed Nov 20 03:41:20 UTC 2024","skipped","Wed Nov 20 03:41:20 UTC 2024","","test_ha","",""
"Test basic functionality of database relation interface.","144108","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Wed Nov 20 03:35:19 UTC 2024","passed","Wed Nov 20 03:37:43 UTC 2024","","test_charm_relations","",""
"Build deploy, and integrate, a sharded cluster.","834953","test_build_and_deploy","tests.integration.upgrade","Wed Nov 20 03:40:07 UTC 2024","passed","Wed Nov 20 03:54:02 UTC 2024","","test_sharding_rollback","",""
"Verify that endpoints still function correctly after the monitor user password changes.","22516","test_endpoints_new_password","tests.integration.metrics_tests","Wed Nov 20 03:35:23 UTC 2024","passed","Wed Nov 20 03:35:46 UTC 2024","","test_metrics","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","432751","test_build_and_deploy","tests.integration.tls_tests","Wed Nov 20 03:41:28 UTC 2024","passed","Wed Nov 20 03:48:41 UTC 2024","","test_tls","",""
"Tests that sharded cluster can successfully create and list backups.","10142","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Wed Nov 20 03:43:50 UTC 2024","passed","Wed Nov 20 03:44:00 UTC 2024","","test_sharding_backups","",""
"Build and deploy one unit of MongoDB.","393058","test_build_and_deploy","tests.integration.upgrade","Wed Nov 20 03:39:44 UTC 2024","passed","Wed Nov 20 03:46:17 UTC 2024","","test_upgrade","",""
"Verifies that the preflight check can run successfully.","123149","test_preflight_check","tests.integration.upgrade","Wed Nov 20 03:51:31 UTC 2024","passed","Wed Nov 20 03:53:35 UTC 2024","","test_upgrade","",""
"Verify that the config-server can safely rollback without losing writes.","552447","test_rollback_on_config_server","tests.integration.upgrade","Wed Nov 20 03:54:06 UTC 2024","passed","Wed Nov 20 04:03:19 UTC 2024","","test_sharding_rollback","",""
"Tests that action set-password outputs resets the password on app data and mongod.","11350","test_set_password_action","tests.integration","Wed Nov 20 03:44:38 UTC 2024","passed","Wed Nov 20 03:44:50 UTC 2024","","test_charm","",""
"","53078","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Wed Nov 20 03:44:49 UTC 2024","passed","Wed Nov 20 03:45:42 UTC 2024","","test_charm_relations","",""
"Verify removed applications no longer have access to the database.","23449","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Wed Nov 20 03:46:09 UTC 2024","passed","Wed Nov 20 03:46:32 UTC 2024","","test_charm_relations","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.

    - NOTE: on a provided cluster this calculates the largest set of minority members and removes
    them, the primary is guaranteed to be one of those minority members.

    This test verifies that the behavior of:
    1.  when a leader is deleted that the new leader, on calling leader_elected will reconfigure
    the replicaset.
    2. primary stepping down leads to a replica set with a new primary.
    3. removing a minority of units (2 out of 5) is feasiable.
    4. race conditions due to removing multiple units is handled.
    5. deleting a non-leader unit is properly handled.
    ","37056","test_scale_down_capablities","tests.integration.ha_tests","Wed Nov 20 03:44:14 UTC 2024","passed","Wed Nov 20 03:44:51 UTC 2024","","test_ha","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","4431","test_reset_and_get_password_secret_same_as_cli","tests.integration","Wed Nov 20 03:45:02 UTC 2024","passed","Wed Nov 20 03:45:06 UTC 2024","","test_charm","",""
"Test that log are being rotated.","665444","test_log_rotate","tests.integration","Wed Nov 20 03:45:14 UTC 2024","passed","Wed Nov 20 03:56:20 UTC 2024","","test_charm","",""
"Verifies that the upgrade can run successfully.","310904","test_upgrade","tests.integration.upgrade","Wed Nov 20 03:46:18 UTC 2024","passed","Wed Nov 20 03:51:29 UTC 2024","","test_upgrade","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","2874","test_monitor_user","tests.integration","Wed Nov 20 03:44:50 UTC 2024","passed","Wed Nov 20 03:44:53 UTC 2024","","test_charm","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","156467","test_set_tls_key","tests.integration.tls_tests","Wed Nov 20 03:53:33 UTC 2024","passed","Wed Nov 20 03:56:09 UTC 2024","","test_tls","",""
"Verifies connecting a replica to a mongos router fails.","23454","test_replication_mongos_relation","tests.integration.sharding_tests","Wed Nov 20 03:41:14 UTC 2024","passed","Wed Nov 20 03:41:38 UTC 2024","","test_sharding_relations","",""
"Test that the password can't be set to an empty string.","4140","test_empty_password","tests.integration","Wed Nov 20 03:45:06 UTC 2024","passed","Wed Nov 20 03:45:10 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","599413","test_build_and_deploy","tests.integration.sharding_tests","Wed Nov 20 03:31:11 UTC 2024","passed","Wed Nov 20 03:41:10 UTC 2024","","test_sharding_tls","",""
"Build and deploy a sharded cluster.","509712","test_build_and_deploy","tests.integration.sharding_tests","Wed Nov 20 03:31:25 UTC 2024","passed","Wed Nov 20 03:39:54 UTC 2024","","test_sharding_relations","",""
"Tests the immediate integration of cluster components works without error.","525285","test_immediate_relate","tests.integration.sharding_tests","Wed Nov 20 03:33:08 UTC 2024","passed","Wed Nov 20 03:41:53 UTC 2024","","test_sharding_race_conds","",""
"Tests safe removal of a shard that is not primary.","787763","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Wed Nov 20 03:50:16 UTC 2024","passed","Wed Nov 20 04:03:24 UTC 2024","","test_sharding","",""
"Test that audit log was created and contains actual audit data.","711","test_audit_log","tests.integration","Wed Nov 20 03:45:14 UTC 2024","passed","Wed Nov 20 03:45:14 UTC 2024","","test_charm","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","290888","test_storage_re_use","tests.integration.ha_tests","Wed Nov 20 03:36:27 UTC 2024","passed","Wed Nov 20 03:41:18 UTC 2024","","test_ha","",""
