"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28055","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Thu Jan 16 02:05:47 UTC 2025","passed","Thu Jan 16 02:06:15 UTC 2025","","test_charm_relations","",""
"Build deploy, and integrate, a sharded cluster.","915422","test_build_and_deploy","tests.integration.upgrade","Thu Jan 16 01:42:54 UTC 2025","broken","Thu Jan 16 01:58:10 UTC 2025","","test_sharding_rollback","",""
"","3130","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Thu Jan 16 02:08:25 UTC 2025","passed","Thu Jan 16 02:08:28 UTC 2025","","test_sharding_backups","",""
"Verifies that when the cluster is formed a new user is created.","280032","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Thu Jan 16 01:49:56 UTC 2025","passed","Thu Jan 16 01:54:36 UTC 2025","","test_mongos","",""
"Verifies connecting a shard to a mongos router fails.","3348","test_shard_mongos_relation","tests.integration.sharding_tests","Thu Jan 16 02:02:42 UTC 2025","passed","Thu Jan 16 02:02:45 UTC 2025","","test_sharding_relations","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","589344","test_restore_backup","tests.integration.sharding_tests","Thu Jan 16 02:12:36 UTC 2025","passed","Thu Jan 16 02:22:26 UTC 2025","","test_sharding_backups","",""
"Verifies that using a replica as a config-server fails.","25255","test_replication_shard_relation","tests.integration.sharding_tests","Thu Jan 16 02:01:53 UTC 2025","passed","Thu Jan 16 02:02:18 UTC 2025","","test_sharding_relations","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","413740","test_ready_correct_conf","tests.integration.backup_tests","Thu Jan 16 01:54:26 UTC 2025","passed","Thu Jan 16 02:01:20 UTC 2025","","test_backups","",""
"Build and deploy one unit of MongoDB.","635447","test_build_and_deploy","tests.integration.backup_tests","Thu Jan 16 01:41:42 UTC 2025","passed","Thu Jan 16 01:52:17 UTC 2025","","test_backups","",""
"","41280","test_freeze_db_process","tests.integration.ha_tests","Thu Jan 16 02:17:50 UTC 2025","passed","Thu Jan 16 02:18:31 UTC 2025","","test_ha","",""
