"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check consistency, ie write to primary, read data from secondaries.","6352","test_replication_across_members","tests.integration.ha_tests","Sun Dec 01 03:43:19 UTC 2024","passed","Sun Dec 01 03:43:25 UTC 2024","","test_ha","",""
"Tests that the cluster can safely set the operator password.","30191","test_set_operator_password","tests.integration.sharding_tests","Sun Dec 01 03:45:06 UTC 2024","passed","Sun Dec 01 03:45:36 UTC 2024","","test_sharding","",""
"Build deploy, and integrate, a sharded cluster.","1021662","test_build_and_deploy","tests.integration.upgrade","Sun Dec 01 03:28:31 UTC 2024","passed","Sun Dec 01 03:45:32 UTC 2024","","test_sharding_rollback","",""
"Tests that sharded cluster can be configured for s3 configurations.","229920","test_set_credentials_in_cluster","tests.integration.sharding_tests","Sun Dec 01 03:31:36 UTC 2024","passed","Sun Dec 01 03:35:26 UTC 2024","","test_sharding_backups","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.

    - NOTE: on a provided cluster this calculates the largest set of minority members and removes
    them, the primary is guaranteed to be one of those minority members.

    This test verifies that the behavior of:
    1.  when a leader is deleted that the new leader, on calling leader_elected will reconfigure
    the replicaset.
    2. primary stepping down leads to a replica set with a new primary.
    3. removing a minority of units (2 out of 5) is feasiable.
    4. race conditions due to removing multiple units is handled.
    5. deleting a non-leader unit is properly handled.
    ","41983","test_scale_down_capablities","tests.integration.ha_tests","Sun Dec 01 03:42:33 UTC 2024","passed","Sun Dec 01 03:43:15 UTC 2024","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","20","test_unit_is_running_as_replica_set[2]","tests.integration","Sun Dec 01 03:31:34 UTC 2024","passed","Sun Dec 01 03:31:34 UTC 2024","","test_charm","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","89295","test_disable_tls","tests.integration.tls_tests","Sun Dec 01 03:42:16 UTC 2024","passed","Sun Dec 01 03:43:45 UTC 2024","","test_tls","",""
"Build and deploy a sharded cluster.","346290","test_build_and_deploy","tests.integration.sharding_tests","Sun Dec 01 03:26:49 UTC 2024","passed","Sun Dec 01 03:32:35 UTC 2024","","test_sharding_relations","",""
"Tests the integration of cluster components works without error.","381017","test_cluster_active","tests.integration.sharding_tests","Sun Dec 01 03:38:45 UTC 2024","passed","Sun Dec 01 03:45:06 UTC 2024","","test_sharding","",""
"","41133","test_freeze_db_process","tests.integration.ha_tests","Sun Dec 01 03:54:21 UTC 2024","passed","Sun Dec 01 03:55:02 UTC 2024","","test_ha","",""
"","232494","test_full_cluster_restart","tests.integration.ha_tests","Sun Dec 01 04:00:36 UTC 2024","passed","Sun Dec 01 04:04:28 UTC 2024","","test_ha","",""
"Tests that there is exactly one primary in the deployed units.","1058","test_exactly_one_primary","tests.integration","Sun Dec 01 03:31:36 UTC 2024","passed","Sun Dec 01 03:31:37 UTC 2024","","test_charm","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","554244","test_restore_backup","tests.integration.sharding_tests","Sun Dec 01 03:40:45 UTC 2024","passed","Sun Dec 01 03:49:59 UTC 2024","","test_sharding_backups","",""
"","3130","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Sun Dec 01 03:35:36 UTC 2024","passed","Sun Dec 01 03:35:40 UTC 2024","","test_sharding_backups","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","1105077","test_multi_backup","tests.integration.backup_tests","Sun Dec 01 03:23:33 UTC 2024","passed","Sun Dec 01 03:41:58 UTC 2024","","test_backups","",""
"Build and deploy one unit of MongoDB.","347219","test_build_and_deploy","tests.integration.ha_tests","Sun Dec 01 03:26:22 UTC 2024","passed","Sun Dec 01 03:32:09 UTC 2024","","test_ha","",""
"Tests that there is exactly one replica set primary unit reported by juju.","65858","test_exactly_one_primary_reported_by_juju","tests.integration","Sun Dec 01 03:43:27 UTC 2024","passed","Sun Dec 01 03:44:33 UTC 2024","","test_charm","",""
"Verifies that the preflight check can run successfully.","176031","test_preflight_check_failure","tests.integration.upgrade","Sun Dec 01 03:44:14 UTC 2024","passed","Sun Dec 01 03:47:10 UTC 2024","","test_upgrade","",""
"Test that audit log was created and contains actual audit data.","822","test_audit_log","tests.integration","Sun Dec 01 03:32:21 UTC 2024","passed","Sun Dec 01 03:32:22 UTC 2024","","test_charm","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","92607","test_pre_upgrade_check_failure","tests.integration.upgrade","Sun Dec 01 04:03:00 UTC 2024","passed","Sun Dec 01 04:04:32 UTC 2024","","test_sharding_upgrade","",""
"Test shard removal.

    This test also verifies that:
    - Databases that are using this shard as a primary are moved.
    - The balancer is turned back on if turned off.
    - Config server supp    orts removing multiple shards.
    ","204630","test_shard_removal","tests.integration.sharding_tests","Sun Dec 01 03:46:10 UTC 2024","passed","Sun Dec 01 03:49:35 UTC 2024","","test_sharding","",""
"Test verifies that only the leader can set a password, while all units can read it.","8282","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Sun Dec 01 03:32:00 UTC 2024","passed","Sun Dec 01 03:32:08 UTC 2024","","test_charm","",""
"Test that the password can't be set to an empty string.","4162","test_empty_password","tests.integration","Sun Dec 01 03:32:13 UTC 2024","passed","Sun Dec 01 03:32:17 UTC 2024","","test_charm","",""
"Verifies that the app metadata changes with db relation joined and departed events.","375677","test_app_relation_metadata_change","tests.integration.relation_tests.new_relations","Sun Dec 01 03:41:35 UTC 2024","passed","Sun Dec 01 03:47:51 UTC 2024","","test_charm_relations","",""
"Verifies that when the cluster is formed a new user is created.","78648","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Sun Dec 01 03:31:37 UTC 2024","passed","Sun Dec 01 03:32:56 UTC 2024","","test_mongos","",""
"Verify that endpoints still function correctly after the monitor user password changes.","22922","test_endpoints_new_password","tests.integration.metrics_tests","Sun Dec 01 03:37:40 UTC 2024","passed","Sun Dec 01 03:38:03 UTC 2024","","test_metrics","",""
"Verify that a config-server and shard can safely rollback without losing writes.","463121","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Sun Dec 01 03:55:52 UTC 2024","passed","Sun Dec 01 04:03:35 UTC 2024","","test_sharding_rollback","",""
"Verify each unit has TLS enabled after relating to the TLS application.","145750","test_enable_tls","tests.integration.tls_tests","Sun Dec 01 03:34:47 UTC 2024","passed","Sun Dec 01 03:37:13 UTC 2024","","test_tls","",""
"Build and deploy one unit of MongoDB.","363043","test_build_and_deploy","tests.integration.backup_tests","Sun Dec 01 03:15:01 UTC 2024","passed","Sun Dec 01 03:21:04 UTC 2024","","test_backups","",""
"Build and deploy one unit of MongoDB.","271724","test_build_and_deploy","tests.integration","Sun Dec 01 03:26:46 UTC 2024","passed","Sun Dec 01 03:31:18 UTC 2024","","test_charm","",""
"Verifies that the preflight check can run successfully.","123380","test_preflight_check","tests.integration.upgrade","Sun Dec 01 03:42:11 UTC 2024","passed","Sun Dec 01 03:44:14 UTC 2024","","test_upgrade","",""
"Tests that mongodb is running as a replica set for the application unit.","21","test_unit_is_running_as_replica_set[1]","tests.integration","Sun Dec 01 03:31:34 UTC 2024","passed","Sun Dec 01 03:31:34 UTC 2024","","test_charm","",""
"Tests that action set-password outputs resets the password on app data and mongod.","10354","test_set_password_action","tests.integration","Sun Dec 01 03:31:45 UTC 2024","passed","Sun Dec 01 03:31:55 UTC 2024","","test_charm","",""
"Test that two different application connect to the database with different credentials.","208545","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.relation_tests.new_relations","Sun Dec 01 03:47:52 UTC 2024","passed","Sun Dec 01 03:51:20 UTC 2024","","test_charm_relations","",""
"Tests the immediate integration of cluster components works without error.","729481","test_immediate_relate","tests.integration.sharding_tests","Sun Dec 01 03:28:44 UTC 2024","passed","Sun Dec 01 03:40:53 UTC 2024","","test_sharding_race_conds","",""
"Tests that sharded cluster can successfully create and list backups.","282004","test_rotate_backup_password","tests.integration.sharding_tests","Sun Dec 01 03:35:40 UTC 2024","passed","Sun Dec 01 03:40:22 UTC 2024","","test_sharding_backups","",""
"Build and deploy one unit of MongoDB.","343102","test_build_and_deploy","tests.integration.metrics_tests","Sun Dec 01 03:31:54 UTC 2024","passed","Sun Dec 01 03:37:37 UTC 2024","","test_metrics","",""
"","869949","test_restore_new_cluster[GCP]","tests.integration.backup_tests","Sun Dec 01 03:58:18 UTC 2024","broken","Sun Dec 01 04:12:48 UTC 2024","","test_backups","",""
"Verifies that using a replica as a shard fails.","3376","test_replication_config_server_relation","tests.integration.sharding_tests","Sun Dec 01 03:33:24 UTC 2024","passed","Sun Dec 01 03:33:28 UTC 2024","","test_sharding_relations","",""
"Build and deploy one unit of MongoDB and one unit of TLS.","503432","test_build_and_deploy","tests.integration.tls_tests","Sun Dec 01 03:26:24 UTC 2024","passed","Sun Dec 01 03:34:47 UTC 2024","","test_tls","",""
"Build deploy, and integrate, a sharded cluster.","1226583","test_build_and_deploy","tests.integration.upgrade","Sun Dec 01 03:28:20 UTC 2024","passed","Sun Dec 01 03:48:47 UTC 2024","","test_sharding_upgrade","",""
"Verifies that the upgrade can run successfully.","289292","test_upgrade","tests.integration.upgrade","Sun Dec 01 03:37:19 UTC 2024","passed","Sun Dec 01 03:42:09 UTC 2024","","test_upgrade","",""
"","47817","test_kill_db_process","tests.integration.ha_tests","Sun Dec 01 03:53:30 UTC 2024","passed","Sun Dec 01 03:54:18 UTC 2024","","test_ha","",""
"Verifies connecting a shard to a mongos router fails.","3722","test_shard_mongos_relation","tests.integration.sharding_tests","Sun Dec 01 03:34:18 UTC 2024","passed","Sun Dec 01 03:34:21 UTC 2024","","test_sharding_relations","",""
"Simple backup tests that verifies that writes are correctly restored.","252138","test_restore","tests.integration.backup_tests","Sun Dec 01 03:42:24 UTC 2024","passed","Sun Dec 01 03:46:36 UTC 2024","","test_backups","",""
"Tests that the cluster can be integrated with TLS.","922366","test_tls_then_build_cluster","tests.integration.sharding_tests","Sun Dec 01 03:48:24 UTC 2024","passed","Sun Dec 01 04:03:47 UTC 2024","","test_sharding_tls","",""
"Verify that the config-server can safely rollback without losing writes.","606257","test_rollback_on_config_server","tests.integration.upgrade","Sun Dec 01 03:45:37 UTC 2024","passed","Sun Dec 01 03:55:43 UTC 2024","","test_sharding_rollback","",""
"Build and deploy a sharded cluster.","463415","test_build_and_deploy","tests.integration.sharding_tests","Sun Dec 01 03:26:48 UTC 2024","passed","Sun Dec 01 03:34:31 UTC 2024","","test_sharding_tls","",""
"Build and deploy a sharded cluster.","697344","test_build_and_deploy","tests.integration.sharding_tests","Sun Dec 01 03:27:08 UTC 2024","passed","Sun Dec 01 03:38:45 UTC 2024","","test_sharding","",""
"Verifies connecting a replica to a mongos router fails.","23534","test_replication_mongos_relation","tests.integration.sharding_tests","Sun Dec 01 03:33:54 UTC 2024","passed","Sun Dec 01 03:34:18 UTC 2024","","test_sharding_relations","",""
"Tests that action get-primary outputs the correct unit with the primary replica.","8201","test_get_primary_action","tests.integration","Sun Dec 01 03:31:37 UTC 2024","passed","Sun Dec 01 03:31:45 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","254711","test_build_and_deploy","tests.integration.sharding_tests","Sun Dec 01 03:27:23 UTC 2024","passed","Sun Dec 01 03:31:37 UTC 2024","","test_mongos","",""
"","31280","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Sun Dec 01 03:51:51 UTC 2024","passed","Sun Dec 01 03:52:22 UTC 2024","","test_charm_relations","",""
"Deploy both charms (application and database) to use in the tests.","223524","test_deploy_charms","tests.integration.relation_tests.new_relations","Sun Dec 01 03:28:11 UTC 2024","passed","Sun Dec 01 03:31:55 UTC 2024","","test_charm_relations","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","4669","test_monitor_user","tests.integration","Sun Dec 01 03:31:55 UTC 2024","passed","Sun Dec 01 03:32:00 UTC 2024","","test_charm","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","77286","test_ready_correct_conf","tests.integration.backup_tests","Sun Dec 01 03:22:04 UTC 2024","passed","Sun Dec 01 03:23:21 UTC 2024","","test_backups","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","154092","test_set_tls_key","tests.integration.tls_tests","Sun Dec 01 03:39:41 UTC 2024","passed","Sun Dec 01 03:42:16 UTC 2024","","test_tls","",""
