"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the upgrade can run successfully.","314804","test_upgrade","tests.integration.upgrade","Tue Jan 21 01:46:44 UTC 2025","passed","Tue Jan 21 01:51:59 UTC 2025","","test_upgrade","",""
"Test verifies that we can set and retrieve the correct password using Juju 3.x secrets.","4494","test_reset_and_get_password_secret_same_as_cli","tests.integration","Tue Jan 21 01:51:31 UTC 2025","passed","Tue Jan 21 01:51:35 UTC 2025","","test_charm","",""
"Tests that there is exactly one replica set primary unit reported by juju.","66648","test_exactly_one_primary_reported_by_juju","tests.integration","Tue Jan 21 02:02:50 UTC 2025","passed","Tue Jan 21 02:03:56 UTC 2025","","test_charm","",""
"Tests the immediate integration of cluster components works without error.","779367","test_immediate_relate","tests.integration.sharding_tests","Tue Jan 21 01:53:45 UTC 2025","passed","Tue Jan 21 02:06:45 UTC 2025","","test_sharding_race_conds","",""
"Test that log are being rotated.","665764","test_log_rotate","tests.integration","Tue Jan 21 01:51:44 UTC 2025","passed","Tue Jan 21 02:02:50 UTC 2025","","test_charm","",""
"Verify that a shard can only be related to one config server.","66512","test_only_one_config_server_relation","tests.integration.sharding_tests","Tue Jan 21 01:55:34 UTC 2025","passed","Tue Jan 21 01:56:40 UTC 2025","","test_sharding_relations","",""
"Tests that sharded cluster can successfully create and list backups.","206466","test_rotate_backup_password","tests.integration.sharding_tests","Tue Jan 21 02:07:56 UTC 2025","passed","Tue Jan 21 02:11:22 UTC 2025","","test_sharding_backups","",""
"Tests that the cluster can be integrated with TLS.","396034","test_tls_then_build_cluster","tests.integration.sharding_tests","Tue Jan 21 02:03:13 UTC 2025","broken","Tue Jan 21 02:09:49 UTC 2025","","test_sharding_tls","",""
"Tests juju add-unit functionality.

    Verifies that when a new unit is added to the MongoDB application that it is added to the
    MongoDB replica set configuration.
    ","200656","test_add_units","tests.integration.ha_tests","Tue Jan 21 02:03:57 UTC 2025","passed","Tue Jan 21 02:07:17 UTC 2025","","test_ha","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","810361","test_upgrade","tests.integration.upgrade","Tue Jan 21 02:00:21 UTC 2025","passed","Tue Jan 21 02:13:51 UTC 2025","","test_sharding_upgrade","",""
"Tests that the cluster can disable TLS.","65015","test_disable_cluster_with_tls","tests.integration.sharding_tests","Tue Jan 21 02:02:08 UTC 2025","passed","Tue Jan 21 02:03:13 UTC 2025","","test_sharding_tls","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","1398166","test_migrate_restore_backup","tests.integration.sharding_tests","Tue Jan 21 02:20:48 UTC 2025","passed","Tue Jan 21 02:44:06 UTC 2025","","test_sharding_backups","",""
"Verify removed applications no longer have access to the database.","0","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Tue Jan 21 01:55:07 UTC 2025","skipped","Tue Jan 21 01:55:07 UTC 2025","","test_charm_relations","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","475778","test_multi_backup","tests.integration.backup_tests","Tue Jan 21 01:58:26 UTC 2025","passed","Tue Jan 21 02:06:22 UTC 2025","","test_backups","",""
