"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy a sharded cluster.","471287","test_build_and_deploy","tests.integration.sharding_tests","Tue Feb 25 01:51:16 UTC 2025","passed","Tue Feb 25 01:59:07 UTC 2025","","test_sharding","",""
"Tests that the cluster can safely set the operator password.","293883","test_set_operator_password","tests.integration.sharding_tests","Tue Feb 25 02:05:24 UTC 2025","passed","Tue Feb 25 02:10:18 UTC 2025","","test_sharding","",""
"Tests that the cluster can be integrated with TLS.","295576","test_built_cluster_with_tls","tests.integration.sharding_tests","Tue Feb 25 02:00:03 UTC 2025","passed","Tue Feb 25 02:04:59 UTC 2025","","test_sharding_tls","",""
"Tests that each cluster component can rotate TLS certs.","740874","test_rotate_tls","tests.integration.sharding_tests","Tue Feb 25 02:04:59 UTC 2025","passed","Tue Feb 25 02:17:20 UTC 2025","","test_sharding_tls","",""
"Tests the immediate integration of cluster components works without error.","506776","test_immediate_relate","tests.integration.sharding_tests","Tue Feb 25 01:52:39 UTC 2025","passed","Tue Feb 25 02:01:05 UTC 2025","","test_sharding_race_conds","",""
"Test verifies that the monitor user can perform operations such as 'rs.conf()'.","4463","test_monitor_user","tests.integration","Tue Feb 25 01:54:58 UTC 2025","passed","Tue Feb 25 01:55:02 UTC 2025","","test_charm","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","1728385","test_upgrade","tests.integration.upgrade","Tue Feb 25 02:11:52 UTC 2025","broken","Tue Feb 25 02:40:40 UTC 2025","","test_sharding_upgrade","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Tue Feb 25 01:58:51 UTC 2025","skipped","Tue Feb 25 01:58:51 UTC 2025","","test_ha","",""
"Verify each unit has TLS enabled after relating to the TLS application.","143255","test_enable_tls","tests.integration.tls_tests","Tue Feb 25 02:00:03 UTC 2025","passed","Tue Feb 25 02:02:26 UTC 2025","","test_tls","",""
"Tests that right after deployment that the primary unit is the leader.","2070","test_leader_is_primary_on_deployment","tests.integration","Tue Feb 25 01:54:27 UTC 2025","passed","Tue Feb 25 01:54:29 UTC 2025","","test_charm","",""
