"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that in general, there is no change when password validation fails.","7625","test_no_password_change_on_invalid_password","tests.integration","Wed Mar 05 01:35:04 UTC 2025","passed","Wed Mar 05 01:35:11 UTC 2025","","test_charm","",""
"Scale up and down the application and verify the replica set is healthy.","1689675","test_scale_up_down","tests.integration.ha_tests","Wed Mar 05 02:14:25 UTC 2025","broken","Wed Mar 05 02:42:35 UTC 2025","","test_ha","",""
"Build and deploy a sharded cluster.","544526","test_build_and_deploy","tests.integration.sharding_tests","Wed Mar 05 01:29:32 UTC 2025","passed","Wed Mar 05 01:38:37 UTC 2025","","test_sharding","",""
"Verify that endpoints still function correctly after the monitor user password changes.","24879","test_endpoints_new_password","tests.integration.metrics_tests","Wed Mar 05 01:33:36 UTC 2025","passed","Wed Mar 05 01:34:01 UTC 2025","","test_metrics","",""
"Tests that right after deployment that the primary unit is the leader.","2100","test_leader_is_primary_on_deployment","tests.integration","Wed Mar 05 01:33:52 UTC 2025","passed","Wed Mar 05 01:33:54 UTC 2025","","test_charm","",""
"Tests that the cluster can safely set the operator password.","189682","test_set_operator_password","tests.integration.sharding_tests","Wed Mar 05 01:45:02 UTC 2025","passed","Wed Mar 05 01:48:11 UTC 2025","","test_sharding","",""
"Verifies that the application and unit are active.","15064","test_status","tests.integration","Wed Mar 05 01:33:36 UTC 2025","passed","Wed Mar 05 01:33:52 UTC 2025","","test_charm","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","0","test_pre_upgrade_check_failure","tests.integration.upgrade","Wed Mar 05 02:14:17 UTC 2025","skipped","Wed Mar 05 02:14:17 UTC 2025","","test_sharding_upgrade","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","932017","test_restore_backup","tests.integration.sharding_tests","Wed Mar 05 01:48:18 UTC 2025","passed","Wed Mar 05 02:03:50 UTC 2025","","test_sharding_backups","",""
"","491172","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Wed Mar 05 01:53:29 UTC 2025","passed","Wed Mar 05 02:01:40 UTC 2025","","test_backups","",""
"Tests that the cluster can be integrated with TLS.","988627","test_tls_then_build_cluster","tests.integration.sharding_tests","Wed Mar 05 01:57:20 UTC 2025","passed","Wed Mar 05 02:13:49 UTC 2025","","test_sharding_tls","",""
"Test that when charm is missing pbm information that it reports that.","76426","test_blocked_missing_config","tests.integration.backup_tests","Wed Mar 05 01:35:14 UTC 2025","passed","Wed Mar 05 01:36:31 UTC 2025","","test_backups","",""
"Test basic functionality of database relation interface.","137545","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Wed Mar 05 01:31:48 UTC 2025","passed","Wed Mar 05 01:34:05 UTC 2025","","test_charm_relations","",""
"","39154","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.relation_tests.new_relations","Wed Mar 05 01:43:45 UTC 2025","passed","Wed Mar 05 01:44:24 UTC 2025","","test_charm_relations","",""
"Test superuser actions (ie creating a new user and creating a new database).","661","test_user_with_extra_roles","tests.integration.relation_tests.new_relations","Wed Mar 05 01:41:15 UTC 2025","passed","Wed Mar 05 01:41:15 UTC 2025","","test_charm_relations","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","580467","test_multi_backup","tests.integration.backup_tests","Wed Mar 05 01:39:43 UTC 2025","passed","Wed Mar 05 01:49:23 UTC 2025","","test_backups","",""
"Verifies that the app metadata changes with db relation joined and departed events.","429353","test_app_relation_metadata_change","tests.integration.relation_tests.new_relations","Wed Mar 05 01:34:05 UTC 2025","passed","Wed Mar 05 01:41:15 UTC 2025","","test_charm_relations","",""
"Build deploy, and integrate, a sharded cluster.","887319","test_build_and_deploy","tests.integration.upgrade","Wed Mar 05 01:29:47 UTC 2025","passed","Wed Mar 05 01:44:34 UTC 2025","","test_sharding_upgrade","",""
"Verifies that the preflight check can run successfully.","29537","test_preflight_check_failure","tests.integration.upgrade","Wed Mar 05 01:44:37 UTC 2025","passed","Wed Mar 05 01:45:06 UTC 2025","","test_upgrade","",""
"Verifies that the charm goes into blocked status when s3 config options are incorrect.","31296","test_blocked_incorrect_conf","tests.integration.backup_tests","Wed Mar 05 01:37:22 UTC 2025","passed","Wed Mar 05 01:37:54 UTC 2025","","test_backups","",""
