"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test verifies that only the leader can set a password, while all units can read it.","14288","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Mon Feb 17 01:33:48 UTC 2025","passed","Mon Feb 17 01:34:03 UTC 2025","","test_charm","",""
"Verify that endpoints still function correctly after the monitor user password changes.","24322","test_endpoints_new_password","tests.integration.metrics_tests","Mon Feb 17 01:37:51 UTC 2025","passed","Mon Feb 17 01:38:15 UTC 2025","","test_metrics","",""
"Verifies that using a replica as a shard fails even when TLS is integrated.","55197","test_config_server_tls_replication_relation","tests.integration.sharding_tests","Mon Feb 17 01:46:22 UTC 2025","passed","Mon Feb 17 01:47:17 UTC 2025","","test_sharding_relations","",""
"","845224","test_network_cut","tests.integration.ha_tests","Mon Feb 17 02:00:20 UTC 2025","passed","Mon Feb 17 02:14:25 UTC 2025","","test_ha","",""
"Verify removed applications no longer have access to the database.","25587","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Mon Feb 17 01:42:41 UTC 2025","passed","Mon Feb 17 01:43:07 UTC 2025","","test_charm_relations","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","21805","test_blocked_incorrect_creds","tests.integration.backup_tests","Mon Feb 17 01:34:22 UTC 2025","passed","Mon Feb 17 01:34:43 UTC 2025","","test_backups","",""
"Verify rotating tls private keys restarts mongod with new certificates.

    This test rotates tls private keys to user specified keys.
    ","220084","test_set_tls_key","tests.integration.tls_tests","Mon Feb 17 01:45:27 UTC 2025","passed","Mon Feb 17 01:49:08 UTC 2025","","test_tls","",""
"Build and deploy one unit of MongoDB.","206808","test_build_and_deploy","tests.integration.ha_tests","Mon Feb 17 01:29:40 UTC 2025","passed","Mon Feb 17 01:33:07 UTC 2025","","test_ha","",""
"Verifies that when the cluster is formed a new user is created.","95375","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Mon Feb 17 01:33:21 UTC 2025","passed","Mon Feb 17 01:34:57 UTC 2025","","test_mongos","",""
"Verifies charm goes into active status when s3 config and creds options are correct.","76901","test_ready_correct_conf","tests.integration.backup_tests","Mon Feb 17 01:35:03 UTC 2025","passed","Mon Feb 17 01:36:20 UTC 2025","","test_backups","",""
"Tests that mongodb is running as a replica set for the application unit.","26","test_unit_is_running_as_replica_set[1]","tests.integration","Mon Feb 17 01:33:14 UTC 2025","passed","Mon Feb 17 01:33:14 UTC 2025","","test_charm","",""
"Verify that a shard can only be related to one config server.","20607","test_only_one_config_server_relation","tests.integration.sharding_tests","Mon Feb 17 01:44:08 UTC 2025","passed","Mon Feb 17 01:44:29 UTC 2025","","test_sharding_relations","",""
"Verify that endpoint still function correctly after a network cut.","407203","test_endpoints_network_cut","tests.integration.metrics_tests","Mon Feb 17 01:38:15 UTC 2025","passed","Mon Feb 17 01:45:03 UTC 2025","","test_metrics","",""
