"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the dependencies in the charm version are accurate.","0","test_consistency_between_workload_and_metadata","tests.integration","Sat Nov 23 03:30:14 UTC 2024","skipped","Sat Nov 23 03:30:14 UTC 2024","","test_charm","",""
"","81183","test_restart_db_process","tests.integration.ha_tests","Sat Nov 23 02:56:22 UTC 2024","passed","Sat Nov 23 02:57:43 UTC 2024","","test_ha","",""
"Build and deploy a sharded cluster.","284792","test_build_and_deploy","tests.integration.sharding_tests","Sat Nov 23 02:58:04 UTC 2024","passed","Sat Nov 23 03:02:48 UTC 2024","","test_sharding_backups","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.

    - NOTE: on a provided cluster this calculates the largest set of minority members and removes
    them, the primary is guaranteed to be one of those minority members.

    This test verifies that the behavior of:
    1.  when a leader is deleted that the new leader, on calling leader_elected will reconfigure
    the replicaset.
    2. primary stepping down leads to a replica set with a new primary.
    3. removing a minority of units (2 out of 5) is feasiable.
    4. race conditions due to removing multiple units is handled.
    5. deleting a non-leader unit is properly handled.
    ","40252","test_scale_down_capablities","tests.integration.ha_tests","Sat Nov 23 02:48:10 UTC 2024","passed","Sat Nov 23 02:48:50 UTC 2024","","test_ha","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","38438","test_blocked_incorrect_creds","tests.integration.backup_tests","Sat Nov 23 02:52:04 UTC 2024","passed","Sat Nov 23 02:52:42 UTC 2024","","test_backups","",""
"Test basic functionality of database relation interface.","101637","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Sat Nov 23 02:50:01 UTC 2024","passed","Sat Nov 23 02:51:42 UTC 2024","","test_charm_relations","",""
"Build and deploy one unit of MongoDB.","375124","test_build_and_deploy","tests.integration.upgrade","Sat Nov 23 03:11:56 UTC 2024","passed","Sat Nov 23 03:18:11 UTC 2024","","test_upgrade","",""
"Check consistency, ie write to primary, read data from secondaries.","6329","test_replication_across_members","tests.integration.ha_tests","Sat Nov 23 02:48:53 UTC 2024","passed","Sat Nov 23 02:48:59 UTC 2024","","test_ha","",""
"Tests that sharded cluster can successfully create and list backups.","10148","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Sat Nov 23 03:08:07 UTC 2024","passed","Sat Nov 23 03:08:18 UTC 2024","","test_sharding_backups","",""
"Test verifies that only the leader can set a password, while all units can read it.","0","test_only_leader_can_set_while_all_can_read_password_secret","tests.integration","Sat Nov 23 03:30:14 UTC 2024","skipped","Sat Nov 23 03:30:14 UTC 2024","","test_charm","",""
