"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that sharded cluster can successfully create and list backups.","10293","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Wed Jan 15 01:52:07 UTC 2025","passed","Wed Jan 15 01:52:17 UTC 2025","","test_sharding_backups","",""
"Tests that removing a shard application safely drains data.

    It is preferred that users remove-relations instead of removing shard applications. But we do
    support removing shard applications in a safe way.
    ","674107","test_unconventual_shard_removal","tests.integration.sharding_tests","Wed Jan 15 02:09:44 UTC 2025","passed","Wed Jan 15 02:20:59 UTC 2025","","test_sharding","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Wed Jan 15 02:50:15 UTC 2025","skipped","Wed Jan 15 02:50:15 UTC 2025","","test_ha","",""
"Build and deploy one unit of MongoDB.","370637","test_build_and_deploy","tests.integration.metrics_tests","Wed Jan 15 01:38:24 UTC 2025","passed","Wed Jan 15 01:44:35 UTC 2025","","test_metrics","",""
"Tests that there is exactly one primary in the deployed units.","1039","test_exactly_one_primary","tests.integration","Wed Jan 15 01:43:56 UTC 2025","passed","Wed Jan 15 01:43:57 UTC 2025","","test_charm","",""
"Tests that we can reuse storage from a different cluster.

    For that, we completely remove the application while keeping the storages,
    and then we deploy a new application with storage reuse and check that the
    storage has been reused.
    ","0","test_storage_re_use_different_cluster","tests.integration.ha_tests","Wed Jan 15 01:47:45 UTC 2025","skipped","Wed Jan 15 01:47:45 UTC 2025","","test_ha","",""
"","5211","test_shards_cannot_run_backup_actions","tests.integration.sharding_tests","Wed Jan 15 01:52:17 UTC 2025","passed","Wed Jan 15 01:52:22 UTC 2025","","test_sharding_backups","",""
"Verifies connecting a shard to a mongos router fails.","3624","test_shard_mongos_relation","tests.integration.sharding_tests","Wed Jan 15 01:48:04 UTC 2025","passed","Wed Jan 15 01:48:07 UTC 2025","","test_sharding_relations","",""
"Tests the integration of cluster components works without error.","354632","test_cluster_active","tests.integration.sharding_tests","Wed Jan 15 01:53:45 UTC 2025","passed","Wed Jan 15 01:59:40 UTC 2025","","test_sharding","",""
"Simple backup tests that verifies that writes are correctly restored.","207857","test_restore","tests.integration.backup_tests","Wed Jan 15 01:56:38 UTC 2025","passed","Wed Jan 15 02:00:06 UTC 2025","","test_backups","",""
