"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7150","test_create_and_list_backups","tests.integration.backup_tests","Wed Jan 29 01:39:33 UTC 2025","passed","Wed Jan 29 01:39:40 UTC 2025","","test_backups","",""
"Verify each unit has TLS enabled after relating to the TLS application.","147315","test_enable_tls","tests.integration.tls_tests","Wed Jan 29 01:43:46 UTC 2025","passed","Wed Jan 29 01:46:13 UTC 2025","","test_tls","",""
"With writes in the DB test creating a backup while another one is running.

    Note that before creating the second backup we change the bucket and change the s3 storage
    from AWS to GCP. This test verifies that the first backup in AWS is made, the second backup
    in GCP is made, and that before the second backup is made that pbm correctly resyncs.
    ","935504","test_multi_backup","tests.integration.backup_tests","Wed Jan 29 01:39:41 UTC 2025","passed","Wed Jan 29 01:55:16 UTC 2025","","test_backups","",""
"Build deploy, and integrate, a sharded cluster.","919901","test_build_and_deploy","tests.integration.upgrade","Wed Jan 29 01:33:49 UTC 2025","passed","Wed Jan 29 01:49:09 UTC 2025","","test_sharding_upgrade","",""
"Scale up and down the application and verify the replica set is healthy.","0","test_scale_up_down_removing_leader","tests.integration.ha_tests","Wed Jan 29 02:28:40 UTC 2025","skipped","Wed Jan 29 02:28:40 UTC 2025","","test_ha","",""
"Tests that sharded cluster can successfully create and list backups.","11228","test_create_and_list_backups_in_cluster","tests.integration.sharding_tests","Wed Jan 29 01:51:31 UTC 2025","passed","Wed Jan 29 01:51:42 UTC 2025","","test_sharding_backups","",""
"Tests safe removal of a shard that is not primary.","322470","test_removal_of_non_primary_shard","tests.integration.sharding_tests","Wed Jan 29 01:52:15 UTC 2025","passed","Wed Jan 29 01:57:38 UTC 2025","","test_sharding","",""
"Build and deploy a sharded cluster.","411560","test_build_and_deploy","tests.integration.sharding_tests","Wed Jan 29 01:33:38 UTC 2025","passed","Wed Jan 29 01:40:30 UTC 2025","","test_sharding_tls","",""
"","390956","test_restore_new_cluster[AWS]","tests.integration.backup_tests","Wed Jan 29 01:59:59 UTC 2025","passed","Wed Jan 29 02:06:30 UTC 2025","","test_backups","",""
"Build and deploy one unit of MongoDB.","387354","test_build_and_deploy","tests.integration.upgrade","Wed Jan 29 01:34:41 UTC 2025","passed","Wed Jan 29 01:41:09 UTC 2025","","test_upgrade","",""
"Tests that sharded Charmed MongoDB cluster supports restores.","935552","test_restore_backup","tests.integration.sharding_tests","Wed Jan 29 01:58:24 UTC 2025","passed","Wed Jan 29 02:14:00 UTC 2025","","test_sharding_backups","",""
"Tests that sharded cluster can be configured for s3 configurations.","373797","test_set_credentials_in_cluster","tests.integration.sharding_tests","Wed Jan 29 01:45:17 UTC 2025","passed","Wed Jan 29 01:51:31 UTC 2025","","test_sharding_backups","",""
"Verify each unit has TLS disabled after removing relation to the TLS application.","90808","test_disable_tls","tests.integration.tls_tests","Wed Jan 29 01:51:31 UTC 2025","passed","Wed Jan 29 01:53:02 UTC 2025","","test_tls","",""
"Verify that the config-server can safely rollback without losing writes.","606283","test_rollback_on_config_server","tests.integration.upgrade","Wed Jan 29 01:47:31 UTC 2025","passed","Wed Jan 29 01:57:38 UTC 2025","","test_sharding_rollback","",""
"Verify that the pre-upgrade check fails if there is a problem with one of the shards.","126787","test_pre_upgrade_check_failure","tests.integration.upgrade","Wed Jan 29 02:04:16 UTC 2025","passed","Wed Jan 29 02:06:23 UTC 2025","","test_sharding_upgrade","",""
"","229968","test_full_cluster_crash","tests.integration.ha_tests","Wed Jan 29 01:52:16 UTC 2025","passed","Wed Jan 29 01:56:06 UTC 2025","","test_ha","",""
"Verify unique clusters do not share DBs.","186059","test_unique_cluster_dbs","tests.integration.ha_tests","Wed Jan 29 01:43:22 UTC 2025","passed","Wed Jan 29 01:46:28 UTC 2025","","test_ha","",""
"","75762","test_restart_db_process","tests.integration.ha_tests","Wed Jan 29 01:50:57 UTC 2025","passed","Wed Jan 29 01:52:13 UTC 2025","","test_ha","",""
"Verifies that after changing the backup password the pbm tool is updated and functional.","41972","test_update_backup_password","tests.integration.backup_tests","Wed Jan 29 02:22:06 UTC 2025","passed","Wed Jan 29 02:22:48 UTC 2025","","test_backups","",""
"Simple backup tests that verifies that writes are correctly restored.","233282","test_restore","tests.integration.backup_tests","Wed Jan 29 01:55:42 UTC 2025","passed","Wed Jan 29 01:59:35 UTC 2025","","test_backups","",""
"Tests that mongodb is running as a replica set for the application unit.","30","test_unit_is_running_as_replica_set[1]","tests.integration","Wed Jan 29 01:36:59 UTC 2025","passed","Wed Jan 29 01:36:59 UTC 2025","","test_charm","",""
