"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that when the cluster is formed a the user is removed.","42824","test_disconnect_from_cluster_removes_user","tests.integration.sharding_tests","Tue Dec 10 03:06:27 UTC 2024","passed","Tue Dec 10 03:07:10 UTC 2024","","test_mongos","",""
"","44034","test_freeze_db_process","tests.integration.ha_tests","Tue Dec 10 02:22:31 UTC 2024","passed","Tue Dec 10 02:23:15 UTC 2024","","test_ha","",""
"Tests that the cluster can safely set the operator password.","30398","test_set_operator_password","tests.integration.sharding_tests","Tue Dec 10 03:11:37 UTC 2024","passed","Tue Dec 10 03:12:07 UTC 2024","","test_sharding","",""
"Verify that a config-server and shard can safely rollback without losing writes.","512395","test_rollback_on_shard_and_config_server","tests.integration.upgrade","Tue Dec 10 03:45:18 UTC 2024","passed","Tue Dec 10 03:53:50 UTC 2024","","test_sharding_rollback","",""
"Verifies that when the cluster is formed a new user is created.","88194","test_connect_to_cluster_creates_user","tests.integration.sharding_tests","Tue Dec 10 03:04:59 UTC 2024","passed","Tue Dec 10 03:06:27 UTC 2024","","test_mongos","",""
"Verifies that using a replica as a shard fails.","3165","test_replication_config_server_relation","tests.integration.sharding_tests","Tue Dec 10 03:07:21 UTC 2024","passed","Tue Dec 10 03:07:24 UTC 2024","","test_sharding_relations","",""
"Deploy both charms (application and database) to use in the tests.","147665","test_deploy_charms","tests.integration.relation_tests.new_relations","Tue Dec 10 02:50:01 UTC 2024","passed","Tue Dec 10 02:52:28 UTC 2024","","test_charm_relations","",""
"Build and deploy one unit of MongoDB.","498455","test_build_and_deploy","tests.integration.backup_tests","Tue Dec 10 02:06:59 UTC 2024","passed","Tue Dec 10 02:15:18 UTC 2024","","test_backups","",""
"Simple backup tests that verifies that writes are correctly restored.","252339","test_restore","tests.integration.backup_tests","Tue Dec 10 02:42:26 UTC 2024","passed","Tue Dec 10 02:46:39 UTC 2024","","test_backups","",""
"Verifies connecting a replica to a mongos router fails.","23621","test_replication_mongos_relation","tests.integration.sharding_tests","Tue Dec 10 03:07:51 UTC 2024","passed","Tue Dec 10 03:08:14 UTC 2024","","test_sharding_relations","",""
"Verify newly added and newly removed members properly replica data.

    Verify newly members have replicated data and newly removed members are gone without data.
    ","222457","test_replication_member_scaling","tests.integration.ha_tests","Tue Dec 10 02:17:56 UTC 2024","passed","Tue Dec 10 02:21:38 UTC 2024","","test_ha","",""
"Verify that endpoint still function correctly after a network cut.","602434","test_endpoints_network_cut","tests.integration.metrics_tests","Tue Dec 10 02:36:14 UTC 2024","passed","Tue Dec 10 02:46:16 UTC 2024","","test_metrics","",""
