"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests the integration of cluster components works without error.","368265","test_cluster_active","tests.integration.sharding_tests","Sun Feb 02 01:41:28 UTC 2025","passed","Sun Feb 02 01:47:36 UTC 2025","","test_sharding","",""
"Build and deploy one unit of MongoDB.","411178","test_build_and_deploy","tests.integration.upgrade","Sun Feb 02 01:32:18 UTC 2025","passed","Sun Feb 02 01:39:09 UTC 2025","","test_upgrade","",""
"Verify that the sharded cluster can be safely upgraded without losing writes.","806809","test_upgrade","tests.integration.upgrade","Sun Feb 02 01:49:34 UTC 2025","passed","Sun Feb 02 02:03:01 UTC 2025","","test_sharding_upgrade","",""
"Verify newly added and newly removed members properly replica data.

    Verify newly members have replicated data and newly removed members are gone without data.
    ","409421","test_replication_member_scaling","tests.integration.ha_tests","Sun Feb 02 01:59:14 UTC 2025","passed","Sun Feb 02 02:06:04 UTC 2025","","test_ha","",""
"Sanity check that endpoints are running.","3226","test_endpoints","tests.integration.metrics_tests","Sun Feb 02 01:35:14 UTC 2025","passed","Sun Feb 02 01:35:17 UTC 2025","","test_metrics","",""
"Build and deploy a sharded cluster.","570734","test_build_and_deploy","tests.integration.sharding_tests","Sun Feb 02 01:31:57 UTC 2025","passed","Sun Feb 02 01:41:28 UTC 2025","","test_sharding","",""
"Verify removed applications no longer have access to the database.","22198","test_removed_relation_no_longer_has_access","tests.integration.relation_tests.new_relations","Sun Feb 02 01:44:35 UTC 2025","passed","Sun Feb 02 01:44:57 UTC 2025","","test_charm_relations","",""
"","234962","test_full_cluster_restart","tests.integration.ha_tests","Sun Feb 02 02:12:58 UTC 2025","passed","Sun Feb 02 02:16:53 UTC 2025","","test_ha","",""
"Verifies that the preflight check can run successfully.","188803","test_preflight_check_failure","tests.integration.upgrade","Sun Feb 02 01:47:12 UTC 2025","passed","Sun Feb 02 01:50:21 UTC 2025","","test_upgrade","",""
"Test basic functionality of database relation interface.","115935","test_database_relation_with_charm_libraries","tests.integration.relation_tests.new_relations","Sun Feb 02 01:35:03 UTC 2025","passed","Sun Feb 02 01:36:59 UTC 2025","","test_charm_relations","",""
"Verifies that the application and unit are active.","15041","test_status","tests.integration","Sun Feb 02 01:41:43 UTC 2025","passed","Sun Feb 02 01:41:58 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","297458","test_build_and_deploy","tests.integration.sharding_tests","Sun Feb 02 01:32:49 UTC 2025","passed","Sun Feb 02 01:37:47 UTC 2025","","test_mongos","",""
"Verifies that using a replica as a shard fails even when TLS is integrated.","52299","test_config_server_tls_replication_relation","tests.integration.sharding_tests","Sun Feb 02 01:50:20 UTC 2025","passed","Sun Feb 02 01:51:12 UTC 2025","","test_sharding_relations","",""
"Tests that the cluster can safely set the operator password.","30427","test_set_operator_password","tests.integration.sharding_tests","Sun Feb 02 01:47:36 UTC 2025","passed","Sun Feb 02 01:48:07 UTC 2025","","test_sharding","",""
"Verifies that using a replica as a config-server fails.","26274","test_replication_shard_relation","tests.integration.sharding_tests","Sun Feb 02 01:49:20 UTC 2025","passed","Sun Feb 02 01:49:46 UTC 2025","","test_sharding_relations","",""
"","46804","test_kill_db_process","tests.integration.ha_tests","Sun Feb 02 02:06:07 UTC 2025","passed","Sun Feb 02 02:06:54 UTC 2025","","test_ha","",""
"","10227","test_create_and_list_backups","tests.integration.backup_tests","Sun Feb 02 01:44:29 UTC 2025","passed","Sun Feb 02 01:44:39 UTC 2025","","test_backups","",""
"Test that in general, there is no change when password validation fails.","4420","test_no_password_change_on_invalid_password","tests.integration","Sun Feb 02 01:42:41 UTC 2025","passed","Sun Feb 02 01:42:45 UTC 2025","","test_charm","",""
"Build and deploy one unit of MongoDB.","399707","test_build_and_deploy","tests.integration","Sun Feb 02 01:35:02 UTC 2025","passed","Sun Feb 02 01:41:41 UTC 2025","","test_charm","",""
"Tests that there is exactly one primary in the deployed units.","1122","test_exactly_one_primary","tests.integration","Sun Feb 02 01:41:59 UTC 2025","passed","Sun Feb 02 01:42:00 UTC 2025","","test_charm","",""
